customer_id,tenure,subscription_tier,monthly_fee,payment_method,paperless_billing,device_count,content_hours_per_month,has_family_plan,support_tickets_ytd,profile_count,days_since_last_login,email_verified,lifetime_value_estimate,churned
AUR-00270,37,Basic,8.91,Credit Card,Yes,2,75.9,No,3,3,1,Yes,258.64,No
AUR-00271,25,Basic,9.11,Credit Card,No,3,74.5,No,2,2,7,Yes,278.84,Yes
AUR-00272,1,Basic,10.52,PayPal,No,2,43.0,Yes,3,3,16,Yes,27.44,Yes
AUR-00273,9,Basic,9.43,Credit Card,No,2,38.7,Yes,0,2,5,Yes,114.6,No
AUR-00274,36,Plus,13.32,Debit Card,No,4,15.2,No,1,4,2,Yes,487.1,No
AUR-00275,5,Plus,13.92,Gift Card,No,2,67.9,Yes,4,3,4,Yes,118.73,No
AUR-00276,62,Plus,14.27,Credit Card,Yes,5,26.2,Yes,1,2,8,Yes,1191.53,Yes
AUR-00277,55,Basic,9.17,Credit Card,Yes,4,71.1,No,2,1,8,Yes,583.63,No
AUR-00278,51,Plus,13.12,Credit Card,No,1,17.1,No,0,1,3,Yes,446.87,No
AUR-00279,12,Premium,21.84,Credit Card,Yes,4,22.9,No,1,2,7,Yes,431.64,No
AUR-00280,58,Premium,20.27,PayPal,Yes,1,19.9,No,2,3,6,Yes,891.89,No
AUR-00281,46,Basic,8.79,PayPal,Yes,2,25.5,Yes,2,4,12,Yes,805.16,Yes
AUR-00282,28,Basic,8.94,Debit Card,Yes,1,135.8,No,0,4,21,Yes,584.23,No
AUR-00283,0,Basic,10.29,Credit Card,Yes,2,40.1,No,1,3,4,Yes,17.55,No
AUR-00284,38,Basic,8.99,Debit Card,No,3,62.3,No,0,3,4,Yes,326.31,Yes
AUR-00285,58,Plus,11.78,Credit Card,Yes,2,22.2,No,1,1,8,Yes,882.59,No
AUR-00286,2,Plus,13.03,Debit Card,Yes,1,28.2,No,1,1,10,Yes,20.76,No
AUR-00287,3,Basic,8.6,Debit Card,Yes,3,108.1,Yes,1,1,12,Yes,14.22,No
AUR-00288,27,Basic,8.43,Credit Card,Yes,3,41.0,No,0,3,1,Yes,268.56,Yes
AUR-00289,37,Plus,13.09,PayPal,Yes,3,48.0,No,3,1,31,Yes,548.44,No
AUR-00290,34,Basic,8.44,PayPal,Yes,1,55.9,No,0,2,6,Yes,117.55,No
AUR-00291,31,Premium,19.87,Credit Card,Yes,3,100.6,No,2,2,4,Yes,885.13,No
AUR-00292,18,Basic,7.59,Debit Card,Yes,3,7.4,No,3,3,2,Yes,431.99,No
AUR-00293,4,Premium,19.21,Debit Card,Yes,6,78.5,No,0,2,5,Yes,173.25,No
AUR-00294,2,Basic,8.24,Credit Card,Yes,3,87.2,No,1,1,1,Yes,103.61,No
AUR-00295,7,Premium,20.81,Credit Card,Yes,4,59.1,Yes,0,3,18,Yes,268.46,No
AUR-00296,50,Premium,15.69,Debit Card,Yes,2,36.8,No,0,2,6,Yes,676.77,Yes
AUR-00297,57,Premium,20.18,PayPal,Yes,2,51.6,No,2,2,4,Yes,1141.13,No
AUR-00298,31,Premium,16.4,Debit Card,Yes,5,21.2,No,0,1,15,Yes,199.59,No
AUR-00299,5,Plus,13.06,Debit Card,No,3,11.4,No,3,2,6,Yes,0.0,Yes
AUR-00300,30,Plus,15.15,Debit Card,Yes,3,48.2,No,1,1,4,Yes,575.93,No
AUR-00301,71,Plus,12.53,Credit Card,Yes,3,4.9,No,3,4,24,Yes,519.06,Yes
AUR-00302,18,Basic,10.49,Credit Card,Yes,3,31.4,No,0,1,5,Yes,71.21,Yes
AUR-00303,35,Plus,14.35,Credit Card,Yes,4,23.2,No,2,2,1,Yes,652.81,No
AUR-00304,39,Plus,14.18,PayPal,Yes,5,36.7,No,1,2,7,Yes,1883.52,No
AUR-00305,24,Premium,17.09,PayPal,Yes,4,38.4,No,2,2,7,Yes,654.93,No
AUR-00306,31,Plus,15.14,PayPal,Yes,1,19.4,No,1,3,4,Yes,467.4,No
AUR-00307,34,Plus,13.83,Credit Card,Yes,3,57.4,No,3,2,3,Yes,1780.2,Yes
AUR-00308,34,Plus,14.94,Debit Card,No,3,84.3,No,2,1,8,Yes,291.82,No
AUR-00309,52,Basic,8.78,Debit Card,Yes,4,21.2,No,0,1,5,Yes,591.51,Yes
AUR-00310,42,Basic,9.69,Credit Card,No,2,20.3,No,1,2,6,Yes,976.3,Yes
AUR-00311,3,Plus,13.78,Credit Card,No,4,41.8,No,2,1,9,Yes,46.06,No
AUR-00312,0,Plus,14.51,PayPal,Yes,3,11.7,No,1,5,5,Yes,0.0,Yes
AUR-00313,29,Basic,6.51,Debit Card,Yes,1,42.4,No,0,1,4,Yes,187.19,Yes
AUR-00314,66,Basic,9.56,Debit Card,Yes,2,78.4,No,0,3,12,No,660.89,No
AUR-00315,2,Basic,8.83,Credit Card,Yes,5,20.4,No,1,5,5,No,115.27,Yes
AUR-00316,5,Basic,8.51,Debit Card,Yes,2,97.0,No,2,2,4,Yes,108.49,Yes
AUR-00317,49,Basic,9.17,Credit Card,Yes,1,33.5,Yes,3,2,2,Yes,398.41,Yes
AUR-00318,32,Plus,12.19,Credit Card,Yes,1,36.4,No,0,2,3,No,377.43,No
AUR-00319,16,Basic,8.49,Debit Card,No,1,29.6,No,1,3,2,Yes,62.2,Yes
AUR-00320,15,Premium,18.89,Credit Card,Yes,2,66.4,No,1,5,2,Yes,304.71,No
AUR-00321,48,Premium,19.96,Gift Card,Yes,1,45.8,No,1,4,3,Yes,523.08,No
AUR-00322,38,Plus,11.0,Debit Card,No,2,34.6,Yes,1,4,10,Yes,316.96,No
AUR-00323,46,Basic,6.87,Credit Card,No,4,26.0,Yes,0,2,7,No,624.23,Yes
AUR-00324,20,Plus,14.44,Credit Card,Yes,1,50.2,No,3,1,5,Yes,322.64,Yes
AUR-00325,38,Premium,16.14,PayPal,Yes,3,87.5,Yes,1,3,10,Yes,560.31,No
AUR-00326,62,Plus,14.51,Credit Card,No,3,36.5,No,1,3,4,Yes,704.44,No
AUR-00327,23,Premium,17.17,Credit Card,Yes,4,45.1,No,1,2,9,Yes,492.23,No
AUR-00328,28,Plus,14.56,Credit Card,Yes,4,15.4,No,0,4,12,Yes,314.88,No
AUR-00329,11,Plus,13.36,Credit Card,No,3,44.8,Yes,1,3,1,Yes,100.65,No
AUR-00330,46,Basic,9.91,Debit Card,Yes,4,136.8,No,2,5,7,Yes,802.64,No
AUR-00331,2,Plus,15.78,Debit Card,Yes,4,18.8,No,0,3,10,Yes,0.0,Yes
AUR-00332,18,Basic,9.23,Credit Card,Yes,2,52.6,No,1,4,9,Yes,367.85,Yes
AUR-00333,52,Plus,13.44,PayPal,Yes,4,30.7,No,1,3,7,Yes,652.57,Yes
AUR-00334,1,Premium,18.15,Credit Card,Yes,3,14.6,Yes,2,4,4,Yes,148.51,No
AUR-00335,72,Basic,8.68,Debit Card,Yes,2,33.3,No,0,3,6,Yes,664.11,No
AUR-00336,29,Plus,14.5,Credit Card,Yes,4,119.7,Yes,1,3,19,Yes,614.99,No
AUR-00337,29,Basic,8.02,Debit Card,Yes,3,52.1,No,1,3,1,Yes,201.29,Yes
AUR-00338,39,Plus,14.7,Credit Card,No,2,48.9,Yes,1,4,4,Yes,929.5,No
AUR-00339,46,Basic,7.52,Debit Card,No,6,20.0,No,1,1,7,Yes,684.98,Yes
AUR-00340,33,Premium,17.69,Credit Card,Yes,2,74.8,No,2,1,2,Yes,529.84,No
AUR-00341,64,Basic,9.21,Gift Card,No,4,90.9,No,2,3,6,Yes,1238.38,No
AUR-00342,70,Premium,19.36,Credit Card,Yes,3,88.9,Yes,0,3,13,Yes,1252.43,No
AUR-00343,14,Premium,23.49,PayPal,Yes,3,72.0,No,0,4,11,Yes,78.62,No
AUR-00344,51,Plus,16.05,PayPal,Yes,3,24.5,Yes,0,5,7,Yes,1190.38,Yes
AUR-00345,21,Premium,18.66,Credit Card,Yes,1,20.9,No,1,2,8,Yes,707.03,No
AUR-00346,72,Premium,16.81,Credit Card,Yes,3,10.6,No,1,2,0,Yes,1574.44,No
AUR-00347,18,Premium,15.92,Credit Card,Yes,3,22.4,No,3,3,2,Yes,250.65,No
AUR-00348,21,Basic,10.6,Gift Card,Yes,2,51.1,No,3,2,4,Yes,224.63,Yes
AUR-00349,52,Plus,13.61,Debit Card,Yes,5,22.2,No,1,1,5,Yes,613.84,Yes
AUR-00350,57,Basic,9.19,Debit Card,Yes,5,76.8,Yes,1,3,13,Yes,727.88,No
AUR-00351,9,Plus,13.21,Credit Card,Yes,5,83.4,No,0,2,25,Yes,99.68,No
AUR-00352,40,Basic,7.61,PayPal,Yes,1,80.8,Yes,0,2,6,Yes,305.8,No
AUR-00353,25,Plus,12.19,Credit Card,Yes,3,12.7,No,3,3,6,Yes,188.91,No
AUR-00354,44,Plus,15.85,Credit Card,Yes,3,49.0,No,0,3,7,Yes,394.3,Yes
AUR-00355,40,Plus,14.5,Credit Card,Yes,3,45.8,No,1,3,3,Yes,495.98,No
AUR-00356,71,Plus,14.53,Debit Card,No,3,79.6,No,1,3,21,Yes,1550.16,Yes
AUR-00357,68,Plus,17.5,PayPal,No,2,15.0,No,1,3,3,Yes,705.55,No
AUR-00358,47,Premium,17.47,PayPal,Yes,3,45.4,Yes,2,2,3,Yes,1016.71,No
AUR-00359,49,Plus,14.38,Credit Card,Yes,2,14.7,No,2,3,4,Yes,581.44,No
AUR-00360,65,Plus,12.43,Credit Card,No,3,73.2,No,0,2,23,Yes,1021.97,No
AUR-00361,13,Premium,16.49,PayPal,Yes,1,6.8,No,0,3,10,Yes,198.85,No
AUR-00362,52,Basic,9.22,Debit Card,Yes,2,118.2,Yes,3,2,7,No,563.71,No
AUR-00363,56,Basic,8.94,Credit Card,Yes,4,58.0,No,3,3,5,Yes,413.01,Yes
AUR-00364,9,Basic,9.85,Credit Card,Yes,1,41.8,No,2,2,6,Yes,173.28,Yes
AUR-00365,64,Plus,13.75,Debit Card,Yes,4,28.3,No,0,3,2,Yes,337.56,No
AUR-00366,51,Plus,12.82,Gift Card,Yes,1,81.6,No,2,3,1,Yes,702.6,No
AUR-00367,25,Plus,13.51,Debit Card,Yes,3,15.2,No,3,1,14,Yes,117.12,No
AUR-00368,35,Plus,13.51,Credit Card,Yes,1,6.7,Yes,2,3,2,Yes,464.49,Yes
AUR-00369,35,Basic,9.6,PayPal,Yes,1,56.2,No,0,2,20,Yes,369.55,Yes
AUR-00370,67,Premium,18.74,Credit Card,No,3,40.0,Yes,1,2,10,Yes,1795.59,No
AUR-00371,70,Plus,13.29,PayPal,Yes,2,51.0,No,0,3,6,Yes,450.02,No
AUR-00372,58,Basic,6.0,Credit Card,Yes,3,46.8,No,2,2,9,Yes,243.87,Yes
AUR-00373,47,Basic,9.54,Credit Card,Yes,1,60.8,No,4,2,8,Yes,788.58,Yes
AUR-00374,7,Basic,7.99,Debit Card,Yes,2,41.9,No,2,4,7,Yes,86.13,Yes
AUR-00375,66,Basic,7.57,Credit Card,No,2,33.2,No,0,3,7,Yes,265.06,No
AUR-00376,9,Basic,8.8,Credit Card,Yes,5,42.7,No,1,4,14,No,113.18,Yes
AUR-00377,12,Premium,18.71,Debit Card,Yes,4,66.4,Yes,1,3,10,Yes,331.71,No
AUR-00378,5,Plus,12.32,PayPal,Yes,1,69.1,Yes,1,3,6,Yes,33.67,No
AUR-00379,69,Plus,15.9,PayPal,Yes,4,52.4,No,2,2,12,Yes,1228.81,No
AUR-00380,36,Plus,14.35,Credit Card,Yes,6,8.6,No,3,2,22,Yes,122.39,Yes
AUR-00381,17,Plus,13.72,Credit Card,No,1,49.0,No,2,2,6,Yes,286.81,No
AUR-00382,5,Premium,17.25,Debit Card,Yes,3,13.4,No,1,1,4,Yes,38.16,No
AUR-00383,30,Premium,21.17,Credit Card,No,6,71.0,Yes,2,2,13,Yes,703.91,No
AUR-00384,52,Plus,14.9,Credit Card,Yes,4,65.7,No,1,5,6,Yes,1135.05,No
AUR-00385,72,Basic,9.4,PayPal,Yes,1,23.6,No,3,3,16,Yes,1017.55,No
AUR-00386,40,Premium,16.81,Gift Card,No,4,59.7,No,3,1,2,No,1363.63,No
AUR-00387,44,Plus,14.56,Credit Card,Yes,5,44.5,No,1,2,5,Yes,297.57,No
AUR-00388,61,Premium,17.8,PayPal,No,3,26.6,Yes,1,2,27,Yes,1360.76,No
AUR-00389,65,Basic,7.35,Debit Card,Yes,2,59.0,No,0,1,4,Yes,655.9,Yes
AUR-00390,20,Premium,19.01,Credit Card,Yes,3,94.8,Yes,0,1,17,Yes,393.47,No
AUR-00391,72,Plus,14.32,Debit Card,Yes,2,32.3,No,1,4,3,Yes,1046.07,No
AUR-00392,37,Basic,9.69,Credit Card,Yes,6,52.8,No,2,3,12,Yes,642.59,Yes
AUR-00393,67,Plus,14.81,Credit Card,No,4,22.6,No,0,4,3,Yes,925.94,No
AUR-00394,8,Plus,14.15,Gift Card,Yes,4,28.3,Yes,1,2,13,Yes,182.66,No
AUR-00395,7,Basic,9.75,Debit Card,Yes,4,43.1,Yes,1,2,5,Yes,80.12,Yes
AUR-00396,64,Plus,14.79,Credit Card,No,2,25.9,No,0,6,5,Yes,1222.22,No
AUR-00397,49,Premium,19.42,Debit Card,Yes,4,24.8,Yes,2,3,6,Yes,1344.93,No
AUR-00398,12,Basic,9.04,Gift Card,No,5,20.3,No,0,4,7,No,56.12,Yes
AUR-00399,65,Plus,14.89,Credit Card,No,6,83.2,No,0,4,8,Yes,1205.26,No
AUR-00400,7,Plus,14.19,PayPal,Yes,3,67.2,No,0,3,2,No,130.35,No
AUR-00401,49,Basic,8.12,PayPal,Yes,1,42.3,No,2,2,9,Yes,717.34,Yes
AUR-00402,14,Premium,20.03,Credit Card,No,3,69.8,Yes,1,5,2,Yes,310.9,No
AUR-00403,5,Premium,18.68,Debit Card,Yes,2,73.0,No,0,1,15,Yes,97.08,No
AUR-00404,58,Basic,8.01,Debit Card,Yes,3,38.3,Yes,0,3,10,No,330.17,No
AUR-00405,61,Premium,19.67,PayPal,No,6,21.8,Yes,0,2,10,Yes,1312.74,No
AUR-00406,7,Premium,16.93,Credit Card,Yes,2,53.0,Yes,1,3,13,Yes,270.78,No
AUR-00407,6,Basic,10.02,Credit Card,No,4,83.7,No,0,1,10,Yes,125.31,Yes
AUR-00408,44,Premium,19.46,Credit Card,Yes,4,64.0,No,1,2,22,Yes,2338.68,No
AUR-00409,2,Basic,7.48,Debit Card,No,1,92.5,No,0,3,3,Yes,27.21,No
AUR-00410,54,Premium,19.44,PayPal,Yes,3,72.4,No,0,1,2,Yes,744.7,No
AUR-00411,66,Plus,13.73,PayPal,Yes,2,125.6,No,0,2,23,Yes,864.69,No
AUR-00412,54,Plus,15.83,Debit Card,No,3,54.9,No,0,3,10,Yes,1108.93,No
AUR-00413,16,Basic,10.05,Credit Card,Yes,1,35.8,No,1,3,11,Yes,57.41,No
AUR-00414,13,Premium,20.41,Credit Card,Yes,3,66.5,No,0,4,3,Yes,439.81,No
AUR-00415,49,Basic,8.82,PayPal,No,2,85.6,No,1,2,10,No,610.6,No
AUR-00416,4,Basic,8.89,Debit Card,No,3,49.3,No,1,3,6,No,94.83,Yes
AUR-00417,39,Basic,7.28,PayPal,No,1,73.3,No,0,2,12,No,505.8,No
AUR-00418,32,Plus,13.42,Credit Card,Yes,5,33.5,Yes,1,1,7,Yes,687.6,No
AUR-00419,54,Basic,8.84,Credit Card,Yes,1,72.2,No,0,6,6,Yes,432.32,Yes
AUR-00420,14,Premium,15.32,PayPal,Yes,1,157.8,Yes,2,2,7,Yes,226.19,No
AUR-00421,55,Plus,14.46,Credit Card,Yes,3,33.7,No,0,2,4,Yes,665.39,No
AUR-00422,51,Basic,9.6,Credit Card,Yes,1,51.1,No,0,1,5,No,458.41,No
AUR-00423,17,Basic,7.65,Debit Card,Yes,1,61.7,No,1,2,17,Yes,174.0,No
AUR-00424,26,Basic,9.49,Debit Card,Yes,3,41.1,Yes,1,3,10,Yes,392.0,Yes
AUR-00425,4,Plus,14.49,Gift Card,Yes,3,35.1,No,2,2,6,Yes,170.12,Yes
AUR-00426,32,Premium,16.54,PayPal,Yes,2,45.5,No,1,1,10,No,270.67,No
AUR-00427,19,Basic,9.08,PayPal,Yes,4,79.4,No,3,1,9,No,94.3,Yes
AUR-00428,8,Premium,19.31,Credit Card,Yes,1,15.7,No,2,1,5,Yes,73.94,No
AUR-00429,40,Basic,8.35,Debit Card,No,1,25.3,No,1,4,4,Yes,739.83,No
AUR-00430,41,Premium,15.0,PayPal,No,3,40.3,Yes,1,6,5,No,235.38,No
AUR-00431,6,Premium,18.78,Credit Card,Yes,1,74.5,No,0,3,15,No,299.7,No
AUR-00432,13,Plus,13.26,Gift Card,No,2,45.3,No,1,1,6,Yes,251.52,No
AUR-00433,6,Plus,13.02,Debit Card,No,4,30.0,No,0,2,17,No,66.66,No
AUR-00434,49,Premium,19.69,Credit Card,Yes,6,97.7,Yes,0,1,5,Yes,858.13,No
AUR-00435,24,Basic,9.84,Debit Card,Yes,1,50.3,No,2,3,4,Yes,355.63,Yes
AUR-00436,5,Basic,6.79,Debit Card,Yes,3,34.7,No,2,6,6,Yes,221.87,Yes
AUR-00437,13,Basic,9.34,Credit Card,Yes,5,61.2,Yes,0,1,9,Yes,232.23,No
AUR-00438,71,Plus,13.57,Credit Card,Yes,2,59.6,No,2,3,8,Yes,2802.39,No
AUR-00439,18,Plus,13.4,PayPal,Yes,3,51.1,No,1,5,10,Yes,231.27,No
AUR-00440,49,Plus,12.24,Credit Card,No,3,28.9,No,2,1,10,Yes,504.67,No
AUR-00441,34,Premium,17.07,Credit Card,Yes,2,73.7,Yes,2,2,12,Yes,915.53,No
AUR-00442,13,Basic,10.61,Debit Card,Yes,2,107.0,No,5,5,3,Yes,193.71,No
AUR-00443,22,Plus,13.21,PayPal,No,3,55.8,No,2,2,4,Yes,423.46,Yes
AUR-00444,1,Basic,10.43,Debit Card,No,4,17.3,Yes,0,5,8,Yes,127.76,No
AUR-00445,54,Basic,9.38,Gift Card,No,1,136.2,No,1,2,5,Yes,1260.36,Yes
AUR-00446,24,Plus,14.31,PayPal,No,6,60.9,No,3,2,6,Yes,524.89,No
AUR-00447,36,Premium,17.3,Debit Card,No,4,23.4,Yes,2,1,7,No,649.18,No
AUR-00448,11,Plus,15.51,Credit Card,Yes,2,71.6,Yes,0,4,6,Yes,250.3,No
AUR-00449,60,Basic,8.69,PayPal,No,3,83.9,No,1,1,5,Yes,1471.75,Yes
AUR-00450,15,Plus,14.66,Credit Card,Yes,1,46.3,No,0,1,3,Yes,202.79,No
AUR-00451,41,Basic,8.35,PayPal,Yes,2,13.6,Yes,0,2,6,Yes,257.66,Yes
AUR-00452,63,Premium,16.27,Debit Card,Yes,2,52.5,Yes,0,2,5,Yes,938.01,No
AUR-00453,52,Plus,11.0,Credit Card,Yes,2,22.9,Yes,1,3,13,Yes,875.73,No
AUR-00454,44,Basic,8.69,Debit Card,Yes,6,62.0,No,2,3,11,Yes,372.86,Yes
AUR-00455,64,Basic,9.53,Debit Card,Yes,1,29.6,No,1,2,3,No,428.67,Yes
AUR-00456,12,Basic,8.18,PayPal,Yes,5,58.1,Yes,1,2,20,Yes,128.9,Yes
AUR-00457,70,Premium,17.16,Credit Card,Yes,5,35.4,No,3,5,5,Yes,845.77,No
AUR-00458,40,Plus,14.76,PayPal,Yes,4,53.9,No,4,1,2,Yes,538.81,No
AUR-00459,29,Premium,17.2,Credit Card,No,2,72.7,Yes,1,1,4,Yes,462.7,No
AUR-00460,18,Plus,13.32,PayPal,Yes,4,73.9,Yes,0,3,2,Yes,199.3,No
AUR-00461,54,Plus,14.53,PayPal,Yes,4,27.2,Yes,1,2,2,Yes,680.49,No
AUR-00462,71,Basic,9.75,Credit Card,Yes,2,38.1,No,1,4,38,Yes,722.33,Yes
AUR-00463,50,Premium,16.9,Credit Card,No,1,39.1,No,0,3,12,Yes,518.77,No
AUR-00464,2,Basic,11.12,PayPal,Yes,3,52.0,No,0,4,2,Yes,159.06,No
AUR-00465,34,Plus,13.97,PayPal,Yes,3,87.1,No,1,2,1,Yes,1032.29,No
AUR-00466,53,Plus,13.76,Credit Card,Yes,6,41.9,Yes,2,2,6,Yes,1066.92,No
AUR-00467,29,Plus,13.87,Debit Card,No,4,58.6,No,1,3,1,Yes,401.96,No
AUR-00468,56,Premium,16.81,PayPal,No,4,40.7,Yes,4,2,6,Yes,738.66,No
AUR-00469,51,Basic,8.93,Credit Card,No,3,29.8,Yes,0,1,9,Yes,388.95,No
AUR-00470,4,Plus,13.96,Debit Card,Yes,3,16.5,Yes,1,2,10,Yes,5.71,Yes
AUR-00471,40,Plus,15.6,Credit Card,Yes,6,34.2,No,1,2,2,Yes,462.64,No
AUR-00472,12,Plus,13.97,Credit Card,Yes,1,20.7,No,2,3,8,Yes,128.89,No
AUR-00473,35,Basic,7.65,PayPal,Yes,5,21.5,Yes,0,1,15,Yes,743.75,No
AUR-00474,28,Basic,7.65,Credit Card,Yes,3,54.5,No,2,1,5,Yes,222.73,Yes
AUR-00475,58,Basic,9.77,PayPal,No,5,58.2,No,2,3,2,No,1141.41,No
AUR-00476,63,Basic,8.93,Debit Card,No,2,75.7,No,0,6,5,No,1165.57,No
AUR-00477,33,Plus,15.29,Debit Card,Yes,1,11.9,No,1,1,3,No,349.38,No
AUR-00478,39,Plus,15.12,Credit Card,Yes,3,68.8,Yes,1,1,46,Yes,643.75,No
AUR-00479,45,Plus,14.79,Credit Card,Yes,2,6.2,No,1,1,13,No,443.6,No
AUR-00480,47,Plus,11.85,PayPal,Yes,5,29.9,Yes,1,3,11,Yes,861.77,No
AUR-00481,46,Plus,15.33,Debit Card,Yes,2,40.8,No,1,1,1,Yes,908.92,No
AUR-00482,57,Basic,9.87,PayPal,Yes,5,29.8,No,2,4,5,Yes,1163.29,No
AUR-00483,71,Plus,13.44,Credit Card,Yes,2,44.5,No,0,2,5,Yes,1080.35,No
AUR-00484,60,Basic,8.46,Credit Card,Yes,3,50.1,No,0,4,4,Yes,764.31,No
AUR-00485,9,Basic,9.82,Credit Card,Yes,1,5.0,No,0,4,16,No,137.81,Yes
AUR-00486,34,Plus,14.85,PayPal,No,4,59.3,Yes,0,1,32,Yes,355.94,No
AUR-00487,33,Plus,12.82,Credit Card,Yes,2,32.7,No,0,2,4,Yes,642.86,No
AUR-00488,37,Basic,8.83,Debit Card,Yes,3,67.3,No,1,2,1,Yes,373.06,No
AUR-00489,38,Plus,12.57,Debit Card,Yes,3,68.7,Yes,1,3,4,Yes,794.25,No
AUR-00490,52,Plus,16.36,Credit Card,No,2,47.4,No,2,2,16,Yes,1607.43,Yes
AUR-00491,30,Plus,12.84,Debit Card,Yes,3,73.8,No,1,4,13,Yes,438.37,No
AUR-00492,19,Plus,15.37,Debit Card,Yes,5,25.5,No,2,2,7,Yes,518.69,No
AUR-00493,33,Plus,14.13,Gift Card,Yes,2,30.2,Yes,1,1,11,Yes,762.49,No
AUR-00494,62,Basic,8.26,Credit Card,Yes,4,11.6,Yes,0,3,5,Yes,465.4,No
AUR-00495,22,Premium,17.56,Debit Card,Yes,3,60.5,No,0,3,4,Yes,261.18,No
AUR-00496,1,Plus,13.49,Credit Card,No,1,44.9,No,0,3,3,Yes,27.72,No
AUR-00497,71,Plus,13.94,PayPal,No,4,40.5,No,0,2,7,No,1183.85,No
AUR-00498,14,Plus,12.43,Debit Card,No,1,39.0,Yes,4,5,4,Yes,289.47,Yes
AUR-00499,44,Basic,8.59,Credit Card,No,6,35.6,No,1,4,2,Yes,308.75,Yes
AUR-00500,58,Plus,13.97,PayPal,Yes,2,21.6,No,3,5,8,Yes,919.32,Yes
AUR-00501,20,Plus,12.69,Debit Card,Yes,2,18.8,No,2,2,5,Yes,360.73,No
AUR-00502,24,Premium,17.54,Credit Card,Yes,3,107.4,No,0,4,16,Yes,384.29,No
AUR-00503,20,Premium,20.99,Debit Card,Yes,2,57.3,Yes,0,2,9,No,606.44,No
AUR-00504,10,Plus,13.52,Credit Card,Yes,1,39.8,Yes,1,3,25,Yes,128.88,Yes
AUR-00505,11,Plus,15.1,PayPal,No,3,36.9,No,1,2,10,Yes,55.07,Yes
AUR-00506,13,Premium,17.36,PayPal,Yes,2,53.7,No,3,2,6,Yes,78.96,No
AUR-00507,33,Basic,7.79,PayPal,No,4,82.0,Yes,1,6,14,Yes,492.48,Yes
AUR-00508,38,Premium,18.54,PayPal,Yes,4,48.1,Yes,2,4,23,No,528.33,No
AUR-00509,1,Plus,14.3,PayPal,No,6,129.5,Yes,2,4,1,Yes,256.57,No
AUR-00510,61,Basic,10.98,Credit Card,No,1,61.8,No,4,1,14,No,930.46,No
AUR-00511,49,Basic,8.89,Credit Card,No,2,32.8,No,0,1,7,Yes,1191.84,No
AUR-00512,5,Premium,17.07,Credit Card,Yes,4,18.5,No,3,1,10,Yes,120.89,No
AUR-00513,61,Basic,9.63,PayPal,Yes,4,79.7,No,2,2,25,Yes,374.96,No
AUR-00514,2,Basic,8.45,PayPal,Yes,1,23.7,No,2,6,7,Yes,56.55,Yes
AUR-00515,40,Basic,7.94,PayPal,No,2,67.5,No,0,3,2,Yes,100.83,Yes
AUR-00516,33,Basic,8.76,Credit Card,Yes,2,54.3,No,1,3,1,Yes,231.89,No
AUR-00517,36,Basic,10.09,Credit Card,Yes,2,15.8,No,4,1,9,Yes,760.89,No
AUR-00518,69,Plus,12.21,PayPal,Yes,1,52.9,No,1,4,7,Yes,746.71,No
AUR-00519,67,Basic,8.47,Credit Card,Yes,3,58.8,No,1,2,22,Yes,387.38,Yes
AUR-00520,20,Premium,17.05,Debit Card,No,1,35.9,Yes,0,2,3,Yes,476.95,No
AUR-00521,42,Premium,15.26,Credit Card,Yes,2,34.6,Yes,1,2,3,No,1263.18,No
AUR-00522,70,Basic,8.12,Credit Card,Yes,2,37.2,No,0,4,28,No,278.43,No
AUR-00523,53,Basic,9.15,Debit Card,Yes,3,78.6,No,2,1,3,Yes,308.51,Yes
AUR-00524,64,Plus,15.01,Gift Card,Yes,6,33.5,No,2,2,2,Yes,1058.92,No
AUR-00525,31,Basic,9.49,PayPal,Yes,3,12.4,No,0,3,27,No,285.79,No
AUR-00526,20,Basic,10.63,Debit Card,Yes,2,45.1,Yes,0,3,14,Yes,141.66,Yes
AUR-00527,37,Premium,15.48,Credit Card,Yes,2,11.2,No,1,3,7,Yes,1040.9,No
AUR-00528,59,Premium,16.06,PayPal,No,2,52.0,Yes,1,3,38,Yes,876.69,No
AUR-00529,67,Plus,13.98,Debit Card,No,2,22.4,Yes,0,1,4,Yes,1289.16,No
AUR-00530,50,Basic,9.34,Debit Card,No,2,38.6,Yes,0,3,12,Yes,706.13,Yes
AUR-00531,51,Plus,13.34,Debit Card,Yes,2,22.7,No,2,1,11,Yes,439.7,No
AUR-00532,37,Plus,14.89,Credit Card,No,3,93.9,No,1,4,23,Yes,370.94,No
AUR-00533,23,Plus,13.79,Credit Card,Yes,4,54.1,Yes,0,2,3,No,616.25,No
AUR-00534,30,Plus,12.59,PayPal,Yes,3,21.9,Yes,3,3,27,No,407.28,Yes
AUR-00535,36,Basic,9.63,Debit Card,Yes,4,47.9,No,0,3,35,No,424.24,Yes
AUR-00536,59,Basic,9.71,Credit Card,Yes,4,19.2,No,1,4,20,Yes,533.57,Yes
AUR-00537,40,Plus,16.21,Credit Card,Yes,2,38.3,No,1,4,4,Yes,662.49,No
AUR-00538,57,Basic,7.84,Gift Card,No,3,81.9,No,0,6,9,Yes,570.85,No
AUR-00539,1,Basic,8.03,Debit Card,No,2,54.7,No,0,3,11,No,0.0,No
AUR-00540,55,Premium,18.28,Debit Card,Yes,3,23.6,Yes,2,1,10,Yes,1363.91,No
