customer_id,churned,monthly_subscription_fee,tenure_months,estimated_account_value,plan_tier,num_seats,integrations_connected,api_calls_per_month,support_tickets_ytd,onboarding_completed,admin_logins_per_week,has_sso,nps_score,days_since_last_login,billing_cycle
VTX-000276,No,57.26,54,3601.01,Growth,7,4,576,0,Yes,6.4,Yes,32,4,monthly
VTX-000277,No,0.0,51,0.0,Free,7,4,73,0,Yes,1.5,No,73,3,monthly
VTX-000278,No,42.34,33,1252.44,Growth,6,3,9121,1,Yes,1.0,No,54,3,monthly
VTX-000279,No,197.8,54,13430.63,Scale,5,3,1722,1,Yes,1.7,No,62,9,monthly
VTX-000280,No,198.29,18,3486.43,Scale,5,3,5537,0,Yes,3.3,Yes,52,2,annual
VTX-000281,Yes,0.0,43,148.31,Free,6,4,2122,0,Yes,1.3,No,5,2,monthly
VTX-000282,Yes,0.0,42,5.75,Free,10,4,7062,1,Yes,1.9,No,34,8,monthly
VTX-000283,Yes,0.0,35,137.84,Free,5,3,3846,1,No,9.8,No,57,1,monthly
VTX-000284,No,0.0,50,34.15,Free,7,1,5034,1,Yes,8.2,No,49,2,annual
VTX-000285,No,68.21,53,6516.14,Growth,4,1,1467,1,Yes,3.2,Yes,92,9,monthly
VTX-000286,No,66.75,47,4686.98,Growth,9,3,6753,1,No,8.1,Yes,9,7,annual
VTX-000287,No,0.0,35,44.89,Free,9,1,1366,0,Yes,2.7,No,44,12,monthly
VTX-000288,No,44.44,59,1029.62,Growth,6,3,1686,2,Yes,4.8,No,20,9,annual
VTX-000289,No,70.05,33,5020.95,Growth,5,2,7561,2,No,0.4,Yes,74,4,monthly
VTX-000290,No,0.0,38,171.16,Free,8,1,1899,1,Yes,2.3,Yes,99,7,monthly
VTX-000291,No,203.19,11,2797.78,Scale,10,1,263,1,Yes,5.0,Yes,82,5,monthly
VTX-000292,No,0.0,19,18.81,Free,5,1,227,1,No,9.1,No,94,6,annual
VTX-000293,No,185.11,55,8488.16,Scale,7,2,818,1,Yes,1.1,Yes,82,6,monthly
VTX-000294,No,0.0,30,41.14,Free,7,1,3219,0,No,5.5,No,49,3,monthly
VTX-000295,No,216.65,31,5033.03,Scale,4,2,658,2,Yes,5.5,No,95,9,monthly
VTX-000296,No,216.56,49,11794.73,Scale,3,2,2578,2,Yes,1.2,Yes,91,1,monthly
VTX-000297,No,227.66,19,4756.85,Scale,6,3,1783,3,Yes,9.2,Yes,29,14,monthly
VTX-000298,No,221.39,16,2183.09,Scale,6,1,1334,4,Yes,2.0,No,71,35,annual
VTX-000299,No,269.0,0,83.1,Scale,6,3,2632,0,Yes,5.2,Yes,52,4,monthly
VTX-000300,No,57.44,14,454.68,Growth,6,3,3778,1,Yes,1.5,No,76,7,monthly
VTX-000301,No,235.84,31,5717.79,Scale,8,4,2269,0,Yes,2.2,Yes,99,3,annual
VTX-000302,No,0.0,44,142.82,Free,6,2,1050,1,Yes,2.3,No,94,5,monthly
VTX-000303,Yes,43.19,20,1003.97,Growth,7,5,4549,5,Yes,4.6,No,48,4,monthly
VTX-000304,No,25.76,27,902.78,Growth,5,5,1848,1,No,2.8,Yes,67,7,annual
VTX-000305,No,191.75,13,1617.73,Scale,4,4,3201,2,Yes,5.4,No,100,2,annual
VTX-000306,No,55.19,49,4512.67,Growth,4,0,8757,0,Yes,0.8,No,28,16,annual
VTX-000307,No,49.28,32,650.9,Growth,6,6,2037,2,No,5.6,No,64,18,monthly
VTX-000308,No,52.88,8,703.02,Growth,8,0,3702,3,Yes,7.0,No,48,1,monthly
VTX-000309,No,0.0,37,80.06,Free,6,2,1299,2,No,3.3,No,98,12,monthly
VTX-000310,Yes,0.0,20,44.94,Free,7,1,1933,1,No,6.2,No,18,5,monthly
VTX-000311,No,46.94,52,2995.4,Growth,4,3,3686,1,No,3.0,No,29,9,monthly
VTX-000312,No,38.71,16,803.66,Growth,3,1,656,0,Yes,1.7,No,6,8,annual
VTX-000313,Yes,0.0,52,182.2,Free,7,1,6819,3,No,1.5,No,75,8,monthly
VTX-000314,No,45.16,42,2669.34,Growth,3,3,3087,1,No,8.8,No,25,10,annual
VTX-000315,No,55.36,8,478.75,Growth,9,2,4548,2,Yes,5.1,No,98,6,monthly
VTX-000316,No,0.0,46,106.98,Free,8,2,1047,3,Yes,14.6,No,68,6,annual
VTX-000317,No,45.81,43,2061.33,Growth,2,2,968,2,Yes,1.0,No,4,0,monthly
VTX-000318,No,45.76,27,2399.22,Growth,8,1,2060,1,Yes,5.7,Yes,61,2,annual
VTX-000319,No,0.0,9,96.5,Free,2,1,2889,1,Yes,18.4,No,16,4,annual
VTX-000320,No,214.86,29,6301.64,Scale,5,1,7358,1,Yes,3.5,Yes,51,3,annual
VTX-000321,No,248.44,37,4650.1,Scale,3,0,4659,3,No,3.7,No,47,11,monthly
VTX-000322,No,35.33,8,350.14,Growth,8,3,5799,5,Yes,3.0,Yes,28,0,annual
VTX-000323,No,0.0,20,0.0,Free,5,4,1986,0,Yes,10.0,No,13,0,annual
VTX-000324,No,49.82,42,1901.55,Growth,5,2,1521,3,Yes,5.9,No,61,18,annual
VTX-000325,No,165.75,33,9164.43,Scale,2,3,2876,3,Yes,0.9,No,77,1,annual
VTX-000326,No,38.99,60,2356.04,Growth,13,3,453,1,Yes,1.6,No,58,10,monthly
VTX-000327,No,269.5,13,3181.76,Scale,5,1,1309,2,Yes,4.6,Yes,36,7,monthly
VTX-000328,No,57.27,47,2824.59,Growth,7,1,11385,0,Yes,4.8,No,34,27,monthly
VTX-000329,No,42.39,25,897.24,Growth,2,0,4946,1,No,3.0,No,92,4,annual
VTX-000330,Yes,0.0,13,135.12,Free,7,0,3109,1,Yes,5.0,No,57,31,monthly
VTX-000331,No,46.34,58,7804.09,Growth,7,2,377,0,No,5.4,No,26,8,monthly
VTX-000332,Yes,0.0,38,0.0,Free,8,4,5581,4,No,5.8,No,29,38,monthly
VTX-000333,No,68.48,32,4638.49,Growth,4,1,2638,4,Yes,5.4,Yes,32,4,monthly
VTX-000334,No,171.89,17,5586.09,Scale,9,3,5953,3,Yes,2.1,No,76,16,monthly
VTX-000335,Yes,0.0,53,273.81,Free,6,0,2448,0,Yes,7.0,No,43,10,monthly
VTX-000336,No,46.24,1,76.1,Growth,4,0,2123,1,No,8.7,No,34,8,annual
VTX-000337,No,0.0,7,0.0,Free,1,5,1753,2,Yes,5.4,No,67,2,monthly
VTX-000338,No,45.03,10,797.12,Growth,9,3,1606,2,Yes,2.8,Yes,74,11,monthly
VTX-000339,Yes,0.0,39,76.96,Free,2,1,2017,2,Yes,2.4,No,44,5,monthly
VTX-000340,No,230.51,6,2193.23,Scale,2,3,3185,1,Yes,7.5,Yes,41,2,annual
VTX-000341,No,0.0,48,103.38,Free,2,1,9199,1,Yes,1.6,No,89,9,monthly
VTX-000342,No,199.23,11,5421.89,Scale,5,4,217,2,Yes,2.9,Yes,35,6,monthly
VTX-000343,Yes,197.22,41,9743.57,Scale,6,3,1924,1,Yes,2.3,Yes,34,14,monthly
VTX-000344,No,54.27,48,3166.13,Growth,6,4,4725,1,Yes,7.1,No,46,27,monthly
VTX-000345,No,153.4,53,6075.34,Scale,4,1,3628,2,No,2.1,Yes,55,16,annual
VTX-000346,No,230.76,17,4101.19,Scale,3,0,1853,1,No,2.3,Yes,100,4,monthly
VTX-000347,No,153.91,4,644.26,Scale,7,3,3160,2,No,1.0,Yes,3,9,annual
VTX-000348,Yes,0.0,46,0.0,Free,1,1,1139,1,Yes,6.6,No,64,2,monthly
VTX-000349,Yes,32.93,27,1597.0,Growth,2,2,4864,1,Yes,3.3,No,44,12,monthly
VTX-000350,No,0.0,57,118.99,Free,10,1,3578,2,Yes,2.6,No,50,4,monthly
VTX-000351,No,60.26,11,900.12,Growth,7,3,2365,0,Yes,3.3,Yes,28,0,monthly
VTX-000352,No,0.0,35,134.84,Free,7,3,4808,1,Yes,7.5,No,68,0,monthly
VTX-000353,Yes,57.95,7,545.78,Growth,2,1,4419,6,Yes,3.1,Yes,14,7,monthly
VTX-000354,No,53.72,29,2371.67,Growth,6,1,5846,2,No,1.0,Yes,93,3,monthly
VTX-000355,No,25.0,0,321.23,Growth,7,2,3570,1,No,3.5,Yes,84,1,monthly
VTX-000356,Yes,46.67,45,1650.97,Growth,12,3,6207,1,No,3.6,Yes,27,10,monthly
VTX-000357,No,148.5,36,8398.16,Scale,7,2,4773,1,No,1.9,No,84,36,annual
VTX-000358,No,239.59,5,1535.21,Scale,7,1,136,1,No,6.7,Yes,34,2,annual
VTX-000359,No,37.54,30,2723.14,Growth,5,5,884,1,Yes,1.9,No,49,8,monthly
VTX-000360,No,59.12,26,1753.65,Growth,11,3,3671,3,Yes,5.1,No,34,8,monthly
VTX-000361,No,261.64,41,21838.19,Scale,4,6,3451,3,Yes,1.5,Yes,6,4,monthly
VTX-000362,Yes,0.0,30,0.0,Free,3,1,6655,0,Yes,2.2,No,73,22,annual
VTX-000363,No,0.0,27,84.18,Free,3,0,3473,3,Yes,1.3,No,28,6,monthly
VTX-000364,No,0.0,50,0.0,Free,9,2,1122,3,No,7.6,No,67,0,monthly
VTX-000365,No,58.47,31,2072.21,Growth,6,4,1248,0,Yes,5.2,No,19,20,annual
VTX-000366,No,52.49,49,1765.77,Growth,3,5,5685,0,Yes,0.1,Yes,67,21,monthly
VTX-000367,No,175.65,54,19727.83,Scale,7,0,3690,1,Yes,1.8,Yes,9,2,monthly
VTX-000368,No,38.17,51,943.33,Growth,3,4,3361,1,Yes,11.2,No,2,1,monthly
VTX-000369,Yes,0.0,58,0.0,Free,9,0,1483,0,Yes,2.2,No,90,8,annual
VTX-000370,No,234.11,42,7478.08,Scale,1,4,3317,1,Yes,3.3,Yes,0,0,annual
VTX-000371,No,226.88,34,4887.33,Scale,4,1,3584,1,Yes,5.7,No,6,1,monthly
VTX-000372,No,0.0,32,0.0,Free,9,1,1351,0,Yes,2.4,No,53,18,monthly
VTX-000373,No,62.45,12,1827.68,Growth,8,0,992,0,Yes,2.1,No,87,4,monthly
VTX-000374,No,0.0,50,564.43,Free,10,4,6013,0,Yes,5.0,Yes,98,5,monthly
VTX-000375,Yes,0.0,42,152.6,Free,4,2,4996,3,Yes,4.2,No,15,3,annual
VTX-000376,No,0.0,53,100.97,Free,7,2,2845,1,Yes,3.2,No,66,1,monthly
VTX-000377,Yes,195.8,42,6754.62,Scale,8,0,2049,1,No,3.2,Yes,11,0,monthly
VTX-000378,No,46.64,29,762.76,Growth,7,0,5153,1,Yes,7.7,No,7,31,annual
VTX-000379,No,65.25,18,2973.7,Growth,6,3,6738,0,No,2.2,Yes,9,20,annual
VTX-000380,No,51.39,60,3686.04,Growth,4,1,1728,1,No,14.0,Yes,13,2,monthly
VTX-000381,No,53.56,44,6105.03,Growth,2,0,650,2,Yes,1.6,Yes,92,12,monthly
VTX-000382,Yes,245.75,53,19958.46,Scale,7,2,1697,0,Yes,7.5,Yes,33,20,annual
VTX-000383,No,193.27,35,3386.24,Scale,8,4,1434,3,Yes,4.0,No,54,5,annual
VTX-000384,No,44.86,31,903.52,Growth,7,1,2727,1,Yes,2.7,No,37,3,monthly
VTX-000385,No,61.66,2,417.93,Growth,6,1,3052,0,No,5.6,No,25,2,annual
VTX-000386,No,217.11,4,1239.23,Scale,3,2,948,1,Yes,2.8,Yes,95,18,monthly
VTX-000387,No,54.48,43,1383.81,Growth,8,0,2645,0,Yes,4.7,No,78,2,monthly
VTX-000388,No,155.12,13,2752.15,Scale,4,3,6095,0,Yes,2.4,Yes,7,7,annual
VTX-000389,No,0.0,5,213.81,Free,3,2,4609,1,Yes,4.6,No,28,7,annual
VTX-000390,No,156.61,47,4365.15,Scale,4,3,1713,0,No,6.8,No,36,12,annual
VTX-000391,No,61.99,37,1515.2,Growth,6,1,2185,2,Yes,3.2,Yes,10,2,monthly
VTX-000392,Yes,0.0,6,0.59,Free,5,1,3979,3,No,6.5,No,25,5,monthly
VTX-000393,No,50.6,30,1170.77,Growth,11,2,3763,2,Yes,2.7,No,40,3,annual
VTX-000394,No,48.58,28,2177.43,Growth,6,4,874,1,Yes,2.2,Yes,1,8,monthly
VTX-000395,No,0.0,0,0.0,Free,8,1,284,1,Yes,5.9,No,68,0,monthly
VTX-000396,No,54.36,36,2792.83,Growth,4,3,5544,3,Yes,8.4,No,91,15,monthly
VTX-000397,No,239.92,24,8992.13,Scale,6,1,4657,2,Yes,2.0,Yes,6,9,annual
VTX-000398,Yes,0.0,53,91.32,Free,2,7,11106,2,Yes,1.2,No,23,4,monthly
VTX-000399,No,61.98,7,499.74,Growth,3,0,1574,1,Yes,2.3,No,30,1,monthly
VTX-000400,No,58.15,51,2152.07,Growth,3,4,1622,2,Yes,0.7,No,21,7,monthly
VTX-000401,Yes,0.0,0,69.11,Free,5,0,2609,5,No,4.9,No,33,3,annual
VTX-000402,No,218.29,46,10464.59,Scale,9,2,3113,2,Yes,5.8,No,86,1,monthly
VTX-000403,No,194.01,47,16567.76,Scale,6,0,927,3,Yes,2.6,No,4,3,monthly
VTX-000404,No,0.0,24,140.35,Free,3,1,1549,1,No,5.2,No,69,21,annual
VTX-000405,No,265.77,17,10187.12,Scale,6,2,5071,2,No,4.2,Yes,48,1,monthly
VTX-000406,No,265.41,8,1595.67,Scale,5,1,2841,1,No,7.0,Yes,7,10,monthly
VTX-000407,Yes,0.0,20,0.0,Free,10,1,1656,1,Yes,2.4,No,33,12,annual
VTX-000408,No,214.37,40,11973.73,Scale,5,6,2088,2,No,2.2,Yes,0,3,monthly
VTX-000409,No,0.0,44,37.02,Free,5,3,1227,1,Yes,3.9,No,59,9,annual
VTX-000410,No,148.05,11,2331.03,Scale,9,3,6290,2,Yes,2.3,Yes,33,10,monthly
VTX-000411,No,50.24,0,76.48,Growth,10,0,2174,3,Yes,3.2,No,52,14,monthly
VTX-000412,No,32.29,34,1368.99,Growth,5,3,376,3,Yes,5.4,Yes,90,38,monthly
VTX-000413,Yes,0.0,35,250.52,Free,8,2,5172,2,No,3.8,No,2,7,monthly
VTX-000414,No,195.09,59,20530.45,Scale,9,4,2418,3,Yes,2.7,Yes,6,7,monthly
VTX-000415,No,0.0,46,16.68,Free,4,4,3629,0,Yes,4.1,No,2,2,annual
VTX-000416,No,0.0,33,63.25,Free,8,3,3255,2,Yes,8.9,No,62,0,monthly
VTX-000417,Yes,0.0,36,148.28,Free,8,0,2176,2,Yes,1.0,No,27,20,monthly
VTX-000418,No,169.86,39,8957.27,Scale,9,2,1831,4,Yes,1.7,Yes,58,5,monthly
VTX-000419,No,0.0,27,0.0,Free,7,2,1679,2,Yes,2.3,No,53,6,monthly
VTX-000420,No,202.13,41,12644.44,Scale,7,1,2571,2,Yes,6.8,Yes,61,9,monthly
VTX-000421,No,56.29,11,1792.8,Growth,6,1,1145,1,Yes,1.6,Yes,18,0,monthly
VTX-000422,No,0.0,50,0.0,Free,3,3,3177,1,Yes,1.3,No,86,3,monthly
VTX-000423,Yes,0.0,52,135.42,Free,10,4,1602,0,No,1.5,No,88,6,annual
VTX-000424,No,0.0,26,0.0,Free,6,1,4396,1,Yes,2.7,No,53,9,annual
VTX-000425,No,36.05,27,1097.66,Growth,8,3,1613,4,No,3.9,No,58,6,monthly
VTX-000426,No,166.23,30,2145.09,Scale,6,2,4993,1,Yes,0.9,No,68,19,monthly
VTX-000427,Yes,0.0,49,34.81,Free,3,5,3543,0,Yes,4.5,No,1,22,monthly
VTX-000428,No,157.13,10,1697.66,Scale,12,2,4418,0,Yes,4.0,Yes,39,6,annual
VTX-000429,No,0.0,20,111.33,Free,5,0,3078,2,No,2.4,No,33,10,monthly
VTX-000430,No,120.0,37,6032.77,Scale,9,2,3003,2,Yes,3.7,Yes,35,15,annual
VTX-000431,No,204.85,42,6025.79,Scale,3,1,801,3,Yes,0.9,Yes,22,0,monthly
VTX-000432,No,120.0,18,2015.64,Scale,8,3,2162,0,No,1.1,Yes,37,19,monthly
VTX-000433,No,49.32,7,101.47,Growth,9,0,2328,1,No,1.0,No,53,5,monthly
VTX-000434,No,187.79,30,5398.81,Scale,7,1,6384,0,Yes,2.5,Yes,8,16,monthly
VTX-000435,No,0.0,38,0.0,Free,8,0,95,0,Yes,4.2,No,61,2,annual
VTX-000436,Yes,0.0,46,213.8,Free,10,4,3663,1,Yes,6.5,No,47,9,annual
VTX-000437,Yes,0.0,0,0.0,Free,6,2,3233,2,Yes,2.8,No,86,5,annual
VTX-000438,No,47.96,1,148.68,Growth,1,3,2922,0,No,4.4,No,88,1,monthly
VTX-000439,Yes,36.24,23,1194.78,Growth,5,1,637,2,Yes,5.6,No,5,13,annual
VTX-000440,No,52.35,34,1752.18,Growth,6,0,1671,1,Yes,2.4,No,14,0,annual
VTX-000441,No,223.3,0,231.86,Scale,2,3,3604,2,Yes,10.2,Yes,100,12,monthly
VTX-000442,Yes,0.0,10,108.72,Free,2,3,3001,0,Yes,4.1,No,65,6,monthly
VTX-000443,No,68.39,25,3574.17,Growth,5,2,3556,0,No,1.7,Yes,36,2,monthly
VTX-000444,No,0.0,17,4.61,Free,6,0,2893,0,Yes,3.4,No,90,6,monthly
VTX-000445,Yes,0.0,43,0.0,Free,8,3,3345,2,Yes,3.7,No,99,4,annual
VTX-000446,Yes,46.19,2,68.16,Growth,11,1,2954,0,No,9.3,No,24,7,monthly
VTX-000447,No,173.73,54,13510.52,Scale,7,4,4773,3,Yes,4.9,No,17,2,monthly
VTX-000448,No,55.89,10,799.14,Growth,11,4,2909,3,Yes,1.5,Yes,44,3,monthly
VTX-000449,Yes,0.0,26,61.1,Free,4,2,449,1,Yes,4.4,No,16,10,annual
VTX-000450,No,70.2,60,5670.48,Growth,4,4,1829,1,No,1.1,No,96,0,annual
VTX-000451,No,0.0,40,0.0,Free,2,2,3011,0,Yes,4.6,No,91,9,annual
VTX-000452,Yes,161.03,60,5989.26,Scale,2,1,5743,2,No,7.9,Yes,10,8,monthly
VTX-000453,No,56.76,1,121.06,Growth,10,2,5332,0,Yes,1.1,No,86,2,monthly
VTX-000454,No,0.0,43,142.61,Free,9,1,5533,2,Yes,2.5,No,94,8,monthly
VTX-000455,No,0.0,4,0.0,Free,6,5,1378,1,Yes,1.7,No,17,1,annual
VTX-000456,No,0.0,37,426.11,Free,6,3,4831,2,Yes,9.6,Yes,76,15,monthly
VTX-000457,No,196.63,19,3440.17,Scale,3,1,447,2,No,2.8,Yes,23,15,annual
VTX-000458,No,43.2,47,3204.04,Growth,8,2,2738,2,No,1.7,No,8,1,monthly
VTX-000459,No,170.0,7,2765.27,Scale,7,3,1055,0,No,5.1,Yes,80,1,monthly
VTX-000460,No,51.13,54,1912.15,Growth,7,0,4628,2,Yes,3.5,No,78,2,monthly
VTX-000461,Yes,53.33,29,2158.06,Growth,5,2,1122,0,No,2.1,Yes,44,14,monthly
VTX-000462,No,0.0,31,0.0,Free,4,2,5168,1,Yes,2.3,No,88,4,monthly
VTX-000463,No,205.5,34,3561.91,Scale,6,0,1610,2,Yes,5.9,Yes,18,2,annual
VTX-000464,Yes,0.0,2,69.2,Free,4,2,5389,1,Yes,1.2,No,91,8,monthly
VTX-000465,No,61.9,18,736.68,Growth,8,0,2162,5,No,5.2,Yes,98,9,annual
VTX-000466,No,59.93,43,2698.64,Growth,8,2,5542,4,Yes,2.0,No,62,3,monthly
VTX-000467,No,25.0,58,2082.35,Growth,6,4,2117,1,Yes,1.4,Yes,39,15,annual
VTX-000468,No,162.85,60,25748.09,Scale,9,1,3579,0,No,3.6,No,33,5,monthly
VTX-000469,Yes,0.0,32,0.0,Free,6,1,2003,1,No,6.1,No,62,13,monthly
VTX-000470,No,41.29,15,810.81,Growth,6,1,2390,3,Yes,2.8,No,30,5,annual
VTX-000471,Yes,48.37,29,1385.75,Growth,7,3,1247,2,Yes,5.9,Yes,8,24,monthly
VTX-000472,No,39.86,28,2894.26,Growth,7,2,2938,1,Yes,0.9,Yes,65,11,monthly
VTX-000473,Yes,0.0,24,19.58,Free,5,0,4103,1,No,7.7,No,76,4,monthly
VTX-000474,Yes,0.0,22,0.0,Free,5,1,3311,1,No,5.5,No,62,14,monthly
VTX-000475,Yes,0.0,52,13.22,Free,9,1,1760,3,Yes,7.3,No,46,12,monthly
VTX-000476,No,0.0,23,100.6,Free,8,4,3622,1,Yes,1.5,No,73,0,monthly
VTX-000477,No,25.0,1,56.23,Growth,2,1,4915,1,Yes,4.0,No,68,13,monthly
VTX-000478,No,42.47,44,1486.45,Growth,4,3,6709,3,Yes,3.0,No,88,24,monthly
VTX-000479,No,48.97,40,1830.01,Growth,14,2,4012,1,No,1.6,Yes,62,35,monthly
VTX-000480,No,44.27,23,486.63,Growth,4,6,3166,3,Yes,1.0,No,81,29,monthly
VTX-000481,No,40.03,38,1899.17,Growth,4,1,3476,2,Yes,5.1,No,7,4,annual
VTX-000482,No,0.0,57,114.09,Free,6,0,1699,2,Yes,2.1,Yes,94,0,annual
VTX-000483,No,49.37,56,3028.87,Growth,6,2,5385,1,Yes,5.3,No,17,10,monthly
VTX-000484,No,0.0,48,357.97,Free,4,4,5878,0,Yes,0.6,Yes,37,14,annual
VTX-000485,No,0.0,35,0.0,Free,8,0,4626,4,Yes,1.0,No,58,5,monthly
VTX-000486,No,52.09,1,276.86,Growth,6,1,2351,3,Yes,0.9,No,31,27,annual
VTX-000487,No,44.78,31,2122.47,Growth,3,1,467,1,Yes,6.8,Yes,94,6,monthly
VTX-000488,Yes,0.0,49,65.5,Free,6,3,2232,4,Yes,5.5,No,46,0,monthly
VTX-000489,No,61.35,51,2272.6,Growth,4,2,937,0,Yes,3.4,No,39,3,annual
VTX-000490,No,49.52,47,3720.23,Growth,7,1,1358,0,No,3.3,No,94,0,monthly
VTX-000491,No,41.16,60,4133.79,Growth,3,1,2644,2,Yes,2.3,No,53,5,monthly
VTX-000492,Yes,38.88,31,771.1,Growth,3,1,5230,2,Yes,0.7,No,76,11,monthly
VTX-000493,No,47.08,6,0.0,Growth,5,1,3645,2,No,3.4,No,27,21,monthly
VTX-000494,No,0.0,30,228.89,Free,10,3,2030,2,No,9.5,Yes,36,0,monthly
VTX-000495,No,195.34,19,4360.3,Scale,6,1,2550,1,Yes,2.1,Yes,24,6,monthly
VTX-000496,No,59.02,50,5714.17,Growth,4,2,3155,4,Yes,4.2,No,85,4,monthly
VTX-000497,No,41.59,47,1498.73,Growth,7,2,4669,2,Yes,1.0,Yes,78,13,annual
VTX-000498,No,54.36,25,1740.53,Growth,4,0,4408,1,Yes,8.7,No,46,24,annual
VTX-000499,No,49.85,23,1191.25,Growth,8,4,2652,0,No,3.7,No,81,2,annual
VTX-000500,No,66.94,9,699.97,Growth,5,3,4315,0,Yes,1.6,Yes,94,11,monthly
VTX-000501,No,52.51,2,5.02,Growth,6,1,2156,0,No,6.3,No,100,10,annual
VTX-000502,Yes,186.88,19,3855.76,Scale,4,0,1081,0,Yes,3.6,Yes,22,1,monthly
VTX-000503,No,198.6,14,2114.29,Scale,10,1,8695,1,Yes,1.4,Yes,91,21,monthly
VTX-000504,No,42.72,16,819.18,Growth,5,1,4344,2,Yes,2.7,No,85,12,monthly
VTX-000505,No,55.63,60,3430.11,Growth,4,1,1488,0,Yes,3.5,Yes,83,1,monthly
VTX-000506,No,256.23,41,19506.31,Scale,2,5,3247,1,Yes,1.4,No,22,12,annual
VTX-000507,Yes,0.0,33,57.25,Free,6,1,5012,1,Yes,4.5,No,10,16,monthly
VTX-000508,No,205.99,10,3657.17,Scale,4,2,5621,2,Yes,3.2,Yes,20,1,monthly
VTX-000509,No,55.93,51,3745.38,Growth,5,0,2589,4,Yes,6.8,No,38,9,annual
VTX-000510,Yes,0.0,39,268.4,Free,6,3,4981,2,No,2.1,Yes,10,18,monthly
VTX-000511,No,0.0,31,118.49,Free,13,1,2868,1,Yes,4.3,No,20,1,monthly
VTX-000512,No,216.66,28,5323.64,Scale,2,1,557,0,No,12.5,Yes,38,1,monthly
VTX-000513,No,0.0,33,47.62,Free,2,2,3896,0,Yes,12.7,No,0,53,annual
VTX-000514,Yes,0.0,51,35.96,Free,12,2,3998,2,No,5.1,No,62,4,monthly
VTX-000515,No,0.0,43,40.96,Free,8,0,1354,1,No,9.2,No,63,3,monthly
VTX-000516,Yes,0.0,29,46.78,Free,10,1,1256,1,Yes,4.0,No,67,37,monthly
VTX-000517,No,0.0,40,5.49,Free,3,4,4146,1,Yes,2.1,No,81,7,monthly
VTX-000518,No,45.43,56,2207.51,Growth,4,3,6395,2,Yes,2.0,No,63,3,monthly
VTX-000519,Yes,0.0,19,108.06,Free,3,3,737,0,No,2.8,No,52,6,monthly
VTX-000520,No,177.13,54,14123.93,Scale,2,1,3380,2,Yes,0.9,Yes,38,2,annual
VTX-000521,No,206.81,37,8794.39,Scale,7,3,936,0,No,3.0,No,72,9,monthly
VTX-000522,Yes,38.52,11,715.41,Growth,5,2,4452,1,Yes,5.1,No,79,9,monthly
VTX-000523,No,0.0,58,46.75,Free,4,4,6325,1,Yes,6.5,No,40,12,monthly
VTX-000524,No,53.82,41,2604.34,Growth,9,0,3124,0,No,0.6,Yes,89,6,monthly
VTX-000525,Yes,0.0,23,158.85,Free,7,6,3058,0,Yes,11.0,No,34,13,annual
VTX-000526,No,49.57,13,1090.45,Growth,11,5,3079,1,Yes,5.1,Yes,19,14,annual
VTX-000527,No,189.38,55,11152.52,Scale,2,1,835,2,Yes,3.1,No,69,2,annual
VTX-000528,No,200.04,50,12402.62,Scale,12,2,641,1,No,5.8,Yes,64,11,annual
VTX-000529,No,221.71,2,659.55,Scale,7,0,3396,1,Yes,1.2,Yes,9,1,monthly
VTX-000530,No,0.0,38,47.31,Free,4,3,321,0,Yes,3.4,No,10,12,monthly
VTX-000531,No,35.35,6,387.21,Growth,7,3,4052,1,Yes,3.4,Yes,19,6,monthly
VTX-000532,No,51.29,17,632.52,Growth,4,0,1810,0,Yes,6.1,No,6,1,annual
VTX-000533,No,43.27,34,1708.83,Growth,6,2,2107,1,Yes,13.5,Yes,23,15,monthly
VTX-000534,No,35.36,15,351.09,Growth,7,4,519,0,Yes,2.8,No,97,4,monthly
VTX-000535,Yes,0.0,31,24.49,Free,7,5,3949,1,Yes,5.4,No,6,7,monthly
VTX-000536,Yes,0.0,26,0.0,Free,2,0,3169,1,Yes,4.2,No,42,26,annual
VTX-000537,No,45.83,35,1125.24,Growth,3,4,699,2,Yes,9.9,No,66,30,monthly
VTX-000538,Yes,0.0,48,39.09,Free,2,2,1610,1,Yes,5.8,No,7,0,annual
VTX-000539,Yes,0.0,9,218.23,Free,7,2,2686,1,Yes,2.2,Yes,51,16,monthly
VTX-000540,No,181.49,48,5197.24,Scale,5,3,253,1,Yes,10.3,Yes,88,1,annual
VTX-000541,Yes,185.07,13,1986.69,Scale,6,1,2677,0,No,2.5,Yes,9,3,monthly
VTX-000542,No,60.55,2,279.91,Growth,3,7,1469,1,Yes,3.0,No,93,2,annual
VTX-000543,Yes,181.98,27,3700.19,Scale,6,3,3589,0,Yes,1.2,Yes,32,22,monthly
VTX-000544,No,181.3,18,2644.07,Scale,6,3,2472,0,No,7.4,Yes,25,17,monthly
VTX-000545,Yes,0.0,11,0.0,Free,10,3,2222,1,Yes,1.3,No,18,14,monthly
VTX-000546,No,59.87,25,4316.05,Growth,7,1,2957,1,Yes,3.8,No,65,5,monthly
VTX-000547,No,57.52,53,2125.96,Growth,6,3,3964,0,Yes,7.4,Yes,81,5,monthly
VTX-000548,Yes,0.0,35,152.32,Free,3,1,1351,1,No,5.3,No,3,3,monthly
VTX-000549,No,51.42,44,1995.83,Growth,4,2,938,0,No,5.0,No,100,3,monthly
VTX-000550,No,54.36,9,692.02,Growth,8,2,2505,3,No,4.6,Yes,41,4,annual
