customerId,monthsActive,planTier,monthlyFee,monitoringType,numSensors,hasCamera,alarmTriggersYtd,mobileAppActive,contractLengthMonths,installType,supportCallsYtd,estimatedValue,cancelled
BHS-01141,11,Standard,35.02,Self-Monitored,7,No,2,Yes,24,DIY,0,412.44,No
BHS-01142,5,Standard,35.21,Hybrid,10,No,1,Yes,36,DIY,2,417.73,No
BHS-01143,44,Basic,21.35,Professional,9,No,3,Yes,24,Professional,1,1510.97,No
BHS-01144,12,Basic,17.17,Hybrid,4,Yes,1,Yes,0,Professional,1,341.91,Yes
BHS-01145,63,Basic,21.14,Professional,4,No,2,Yes,36,Professional,2,3229.32,No
BHS-01146,30,Standard,33.97,Professional,2,Yes,0,Yes,12,Professional,1,922.34,No
BHS-01147,18,Standard,30.42,Hybrid,6,Yes,1,No,0,DIY,0,1002.49,Yes
BHS-01148,40,Premium,55.5,Professional,7,Yes,2,Yes,24,Professional,0,5754.08,No
BHS-01149,3,Basic,18.76,Professional,4,Yes,1,Yes,24,Professional,3,379.32,No
BHS-01150,38,Standard,28.09,Self-Monitored,4,Yes,3,Yes,36,Professional,1,1899.55,No
BHS-01151,40,Premium,58.0,Self-Monitored,3,No,0,No,24,Professional,2,1336.3,No
BHS-01152,31,Basic,19.41,Professional,6,No,3,No,24,Professional,2,485.59,Yes
BHS-01153,54,Premium,55.52,Hybrid,4,Yes,3,Yes,12,Professional,2,2289.8,No
BHS-01154,63,Standard,40.38,Hybrid,5,Yes,5,Yes,0,DIY,0,2967.1,No
BHS-01155,52,Premium,57.59,Self-Monitored,12,Yes,1,Yes,0,DIY,1,7537.1,No
BHS-01156,60,Standard,31.6,Hybrid,4,Yes,1,Yes,12,DIY,3,1975.12,No
BHS-01157,30,Standard,33.83,Professional,2,Yes,2,Yes,0,Professional,1,772.71,No
BHS-01158,28,Premium,53.63,Self-Monitored,4,No,0,Yes,24,Professional,2,2634.83,No
BHS-01159,3,Standard,33.06,Hybrid,5,Yes,4,No,12,Professional,0,337.04,Yes
BHS-01160,37,Standard,38.43,Professional,3,No,2,Yes,12,DIY,4,2296.18,No
BHS-01161,69,Premium,58.95,Hybrid,5,Yes,1,Yes,12,Professional,2,3558.21,No
BHS-01162,64,Premium,68.11,Self-Monitored,4,Yes,1,No,24,Professional,0,6586.66,No
BHS-01163,8,Basic,22.13,Professional,3,No,1,Yes,0,DIY,0,339.08,No
BHS-01164,13,Standard,36.15,Hybrid,4,No,4,Yes,0,Professional,0,579.16,Yes
BHS-01165,65,Standard,32.12,Professional,7,Yes,2,Yes,36,DIY,0,1467.41,No
BHS-01166,25,Basic,18.58,Professional,5,Yes,1,Yes,0,Professional,3,673.25,Yes
BHS-01167,41,Standard,37.05,Professional,3,No,0,Yes,0,Professional,3,936.53,No
BHS-01168,43,Standard,29.58,Hybrid,3,Yes,1,Yes,0,Professional,0,1517.34,No
BHS-01169,30,Basic,18.45,Self-Monitored,10,No,5,No,0,DIY,1,1159.36,Yes
BHS-01170,32,Basic,22.39,Self-Monitored,7,Yes,3,No,24,Professional,3,1149.66,No
BHS-01171,61,Standard,34.59,Professional,4,Yes,0,Yes,24,Professional,2,2225.95,No
BHS-01172,40,Basic,17.94,Self-Monitored,5,Yes,0,Yes,24,DIY,0,836.02,No
BHS-01173,71,Standard,25.0,Self-Monitored,3,Yes,2,Yes,12,DIY,0,2589.62,No
BHS-01174,2,Standard,36.24,Professional,2,No,2,Yes,12,Professional,2,124.81,Yes
BHS-01175,9,Standard,33.29,Professional,4,No,1,Yes,0,DIY,1,405.24,Yes
BHS-01176,35,Premium,56.11,Professional,6,Yes,4,Yes,24,Professional,1,1178.59,No
BHS-01177,49,Basic,19.22,Self-Monitored,4,No,2,No,24,DIY,5,827.2,No
BHS-01178,69,Basic,19.78,Professional,4,Yes,1,No,36,DIY,0,1716.9,No
BHS-01179,68,Basic,21.44,Self-Monitored,1,Yes,3,Yes,12,Professional,2,865.93,Yes
BHS-01180,68,Premium,54.36,Hybrid,3,Yes,1,Yes,12,Professional,1,4263.33,No
BHS-01181,32,Standard,34.08,Professional,7,Yes,1,Yes,12,Professional,1,1680.78,Yes
BHS-01182,50,Basic,21.82,Hybrid,5,Yes,1,No,24,Professional,1,992.55,No
BHS-01183,20,Basic,18.33,Professional,6,No,1,Yes,0,DIY,3,444.28,Yes
BHS-01184,68,Basic,15.81,Professional,3,No,2,Yes,24,Professional,1,610.5,Yes
BHS-01185,62,Standard,39.82,Professional,7,No,7,Yes,36,Professional,2,3224.97,No
BHS-01186,55,Standard,31.99,Self-Monitored,5,No,0,No,36,Professional,3,1538.59,No
BHS-01187,49,Standard,32.16,Self-Monitored,6,No,1,No,12,Professional,4,1205.08,No
BHS-01188,13,Basic,23.19,Professional,5,Yes,3,Yes,12,Professional,0,311.18,No
BHS-01189,51,Standard,29.03,Hybrid,6,Yes,1,Yes,12,Professional,0,1114.32,No
BHS-01190,50,Premium,55.07,Professional,9,No,2,No,12,Professional,1,4102.69,No
BHS-01191,22,Standard,35.18,Self-Monitored,6,Yes,0,Yes,12,Professional,1,1112.02,Yes
BHS-01192,72,Standard,34.72,Hybrid,1,Yes,2,Yes,24,Professional,3,4065.11,No
BHS-01193,25,Basic,14.36,Self-Monitored,4,Yes,0,Yes,0,Professional,0,355.23,No
BHS-01194,47,Basic,21.01,Hybrid,2,Yes,1,Yes,0,Professional,0,1621.16,No
BHS-01195,71,Standard,37.9,Self-Monitored,4,No,1,Yes,36,DIY,4,1444.85,No
BHS-01196,58,Standard,34.85,Professional,10,Yes,3,No,12,DIY,3,2300.83,No
BHS-01197,56,Premium,60.0,Professional,4,Yes,1,No,12,Professional,1,10026.0,No
BHS-01198,50,Basic,19.87,Self-Monitored,3,No,1,Yes,0,DIY,2,548.23,Yes
BHS-01199,4,Basic,20.64,Hybrid,4,Yes,1,Yes,12,DIY,1,306.64,Yes
BHS-01200,2,Basic,20.76,Hybrid,4,Yes,0,Yes,12,Professional,0,167.5,Yes
BHS-01201,53,Basic,19.4,Professional,3,Yes,2,Yes,12,DIY,0,889.21,No
BHS-01202,1,Premium,54.89,Self-Monitored,6,No,1,No,0,Professional,1,230.27,No
BHS-01203,49,Basic,19.78,Hybrid,9,No,1,Yes,12,DIY,2,585.79,No
BHS-01204,54,Basic,20.82,Professional,5,Yes,0,Yes,0,DIY,2,1694.9,No
BHS-01205,16,Basic,20.66,Self-Monitored,4,Yes,0,Yes,0,DIY,0,592.92,No
BHS-01206,22,Basic,13.04,Self-Monitored,4,Yes,1,No,12,Professional,2,358.98,Yes
BHS-01207,61,Premium,59.9,Professional,5,Yes,1,Yes,12,DIY,0,6633.25,No
BHS-01208,35,Standard,36.33,Professional,5,Yes,0,Yes,24,DIY,2,1929.89,Yes
BHS-01209,49,Standard,37.07,Professional,2,Yes,2,Yes,12,DIY,1,1991.43,No
BHS-01210,24,Premium,60.64,Self-Monitored,5,Yes,2,No,12,Professional,1,2133.39,No
BHS-01211,11,Basic,19.82,Hybrid,6,No,4,Yes,12,DIY,0,486.85,Yes
BHS-01212,14,Basic,21.99,Professional,6,Yes,2,Yes,24,Professional,0,466.57,No
BHS-01213,16,Premium,65.85,Self-Monitored,6,No,3,Yes,12,DIY,2,1423.49,No
BHS-01214,22,Standard,36.44,Professional,6,No,2,No,24,DIY,1,947.13,No
BHS-01215,51,Basic,18.18,Self-Monitored,4,Yes,2,No,12,DIY,1,928.88,No
BHS-01216,31,Standard,34.46,Hybrid,6,Yes,2,Yes,12,DIY,0,950.95,No
BHS-01217,35,Standard,37.14,Self-Monitored,7,Yes,4,Yes,0,Professional,1,1149.75,No
BHS-01218,21,Standard,37.57,Self-Monitored,2,No,3,Yes,24,Professional,1,560.28,No
BHS-01219,43,Standard,39.0,Hybrid,1,Yes,3,Yes,24,Professional,3,1593.89,No
BHS-01220,70,Basic,21.15,Self-Monitored,5,Yes,2,Yes,36,DIY,1,1976.26,Yes
BHS-01221,59,Standard,44.11,Self-Monitored,5,Yes,4,Yes,12,DIY,1,4153.3,No
BHS-01222,68,Basic,22.54,Self-Monitored,5,Yes,1,Yes,12,Professional,3,1832.45,No
BHS-01223,31,Standard,30.99,Professional,8,No,4,Yes,12,DIY,1,1758.39,No
BHS-01224,7,Basic,20.22,Professional,8,No,2,Yes,12,Professional,1,358.39,Yes
BHS-01225,18,Standard,37.06,Self-Monitored,4,Yes,1,Yes,0,Professional,2,1187.48,No
BHS-01226,17,Standard,34.93,Hybrid,4,No,2,Yes,24,DIY,1,1068.96,Yes
BHS-01227,38,Basic,20.3,Professional,3,No,3,Yes,12,DIY,1,408.22,No
BHS-01228,8,Basic,16.6,Professional,8,No,1,No,36,DIY,2,286.13,Yes
BHS-01229,31,Basic,19.76,Professional,3,Yes,0,Yes,24,DIY,3,626.06,No
BHS-01230,43,Premium,57.9,Hybrid,4,No,0,Yes,0,DIY,1,3152.79,No
BHS-01231,30,Basic,21.23,Professional,2,Yes,1,Yes,24,Professional,2,401.36,No
BHS-01232,39,Standard,35.79,Professional,4,Yes,0,Yes,0,Professional,2,1758.99,No
BHS-01233,37,Premium,55.78,Hybrid,1,Yes,2,Yes,12,DIY,2,2759.87,No
BHS-01234,9,Basic,18.9,Professional,7,Yes,0,Yes,12,Professional,2,690.39,No
BHS-01235,13,Standard,38.02,Hybrid,4,Yes,3,Yes,0,Professional,2,1172.19,Yes
BHS-01236,47,Standard,35.88,Professional,4,Yes,3,Yes,36,Professional,0,1553.68,No
BHS-01237,33,Standard,30.73,Hybrid,2,No,1,Yes,0,Professional,1,726.24,No
BHS-01238,25,Basic,19.02,Hybrid,4,Yes,2,Yes,36,DIY,0,1065.31,No
BHS-01239,39,Standard,32.9,Professional,9,Yes,1,No,0,Professional,2,2519.51,No
BHS-01240,34,Standard,37.28,Professional,6,Yes,5,Yes,12,Professional,0,1682.58,No
BHS-01241,45,Standard,31.89,Professional,6,Yes,2,Yes,12,Professional,2,1138.03,No
BHS-01242,52,Basic,21.29,Professional,6,Yes,1,Yes,24,Professional,2,1335.32,No
BHS-01243,7,Premium,57.25,Self-Monitored,8,Yes,2,Yes,36,Professional,1,573.32,No
BHS-01244,2,Premium,55.15,Professional,6,Yes,3,Yes,12,Professional,0,270.07,No
BHS-01245,48,Standard,30.58,Professional,4,Yes,1,Yes,12,DIY,1,1880.49,No
BHS-01246,64,Basic,20.88,Self-Monitored,3,Yes,3,Yes,36,DIY,1,1159.97,No
BHS-01247,51,Premium,56.28,Hybrid,2,Yes,2,Yes,12,DIY,0,8088.22,No
BHS-01248,8,Premium,63.42,Professional,4,Yes,3,No,24,Professional,1,428.29,No
BHS-01249,63,Standard,33.78,Professional,4,Yes,0,Yes,0,Professional,3,873.85,No
BHS-01250,39,Standard,29.21,Self-Monitored,3,Yes,3,No,0,Professional,3,1293.91,No
BHS-01251,0,Standard,31.94,Professional,7,Yes,2,Yes,24,Professional,2,226.64,No
BHS-01252,68,Standard,42.75,Self-Monitored,9,Yes,5,Yes,12,Professional,1,3485.24,No
BHS-01253,2,Basic,21.16,Self-Monitored,3,No,2,No,0,Professional,1,119.79,Yes
BHS-01254,69,Standard,32.8,Self-Monitored,5,No,1,Yes,12,Professional,1,1549.8,No
BHS-01255,55,Standard,36.52,Hybrid,5,Yes,5,Yes,0,DIY,1,1293.84,No
BHS-01256,54,Basic,16.07,Professional,4,Yes,3,Yes,0,DIY,0,807.54,No
BHS-01257,65,Standard,31.69,Professional,5,Yes,0,Yes,24,Professional,1,1413.35,Yes
BHS-01258,46,Basic,21.05,Professional,4,No,2,Yes,36,DIY,0,1139.62,No
BHS-01259,8,Basic,15.99,Hybrid,2,Yes,2,No,0,DIY,1,221.46,Yes
BHS-01260,36,Premium,52.35,Professional,3,Yes,3,Yes,12,Professional,1,2129.2,No
BHS-01261,11,Premium,47.32,Professional,6,Yes,3,Yes,12,Professional,3,603.25,No
BHS-01262,11,Premium,55.98,Professional,2,Yes,2,Yes,24,DIY,2,552.32,No
BHS-01263,6,Basic,19.32,Self-Monitored,2,Yes,3,Yes,36,Professional,1,194.91,No
BHS-01264,35,Standard,37.51,Professional,6,Yes,0,Yes,0,Professional,0,865.96,No
BHS-01265,48,Basic,24.84,Self-Monitored,3,Yes,5,Yes,12,Professional,0,877.25,Yes
BHS-01266,24,Standard,33.94,Professional,6,Yes,3,Yes,24,Professional,1,977.55,No
BHS-01267,51,Basic,21.41,Hybrid,6,Yes,1,No,24,Professional,2,945.73,Yes
BHS-01268,66,Standard,38.15,Hybrid,6,No,0,No,24,DIY,0,5208.03,Yes
BHS-01269,23,Premium,56.32,Professional,5,Yes,1,Yes,12,DIY,0,805.95,No
BHS-01270,1,Basic,20.81,Professional,6,No,1,No,0,DIY,2,225.37,Yes
BHS-01271,51,Standard,33.7,Professional,7,Yes,1,Yes,24,DIY,2,3144.89,Yes
BHS-01272,44,Basic,17.9,Professional,3,Yes,1,Yes,12,DIY,1,630.79,No
BHS-01273,4,Basic,23.85,Hybrid,5,Yes,0,Yes,24,Professional,0,341.18,Yes
BHS-01274,61,Standard,33.12,Hybrid,5,Yes,2,No,24,DIY,0,2502.49,No
BHS-01275,44,Premium,61.12,Professional,6,Yes,3,Yes,36,Professional,1,4856.52,No
BHS-01276,3,Standard,34.38,Self-Monitored,4,Yes,0,Yes,12,Professional,0,132.46,Yes
BHS-01277,48,Premium,54.25,Self-Monitored,1,No,2,Yes,12,Professional,1,1927.61,No
BHS-01278,42,Standard,35.01,Self-Monitored,7,Yes,3,Yes,12,Professional,2,1026.03,No
BHS-01279,1,Basic,20.77,Professional,2,Yes,2,Yes,12,DIY,5,223.68,Yes
BHS-01280,39,Standard,35.9,Hybrid,3,Yes,2,Yes,36,Professional,0,2857.51,No
BHS-01281,36,Basic,14.19,Professional,8,Yes,3,Yes,12,DIY,2,665.58,Yes
BHS-01282,4,Basic,18.29,Hybrid,7,Yes,2,Yes,24,Professional,2,194.67,Yes
BHS-01283,26,Premium,52.46,Professional,2,No,1,Yes,0,Professional,1,1312.69,No
BHS-01284,51,Standard,32.21,Hybrid,3,Yes,4,Yes,12,DIY,1,2248.4,No
BHS-01285,42,Standard,31.4,Professional,7,No,0,Yes,0,Professional,2,2075.9,Yes
BHS-01286,30,Premium,51.48,Professional,3,No,1,Yes,24,DIY,1,1418.16,No
BHS-01287,43,Standard,29.34,Professional,10,No,3,Yes,12,DIY,0,2854.01,No
BHS-01288,32,Premium,51.39,Professional,4,No,0,Yes,12,Professional,2,2313.22,No
BHS-01289,6,Basic,20.67,Professional,5,Yes,4,Yes,12,DIY,3,293.42,Yes
BHS-01290,3,Basic,19.43,Self-Monitored,9,No,2,Yes,0,Professional,1,155.54,Yes
BHS-01291,46,Standard,32.64,Professional,1,Yes,3,No,0,Professional,2,704.01,No
BHS-01292,28,Standard,28.22,Professional,3,Yes,4,Yes,24,DIY,2,753.39,No
BHS-01293,55,Premium,50.12,Self-Monitored,5,No,2,No,12,Professional,0,1931.22,No
BHS-01294,7,Premium,47.94,Self-Monitored,2,Yes,0,Yes,12,Professional,1,344.17,No
BHS-01295,59,Premium,41.99,Self-Monitored,8,Yes,2,No,36,Professional,1,2030.94,No
BHS-01296,52,Basic,22.7,Self-Monitored,5,No,2,Yes,0,Professional,3,715.78,No
BHS-01297,60,Standard,29.87,Self-Monitored,4,No,2,Yes,12,DIY,0,2876.49,No
BHS-01298,57,Standard,34.02,Professional,4,Yes,1,Yes,12,Professional,2,1008.85,No
BHS-01299,3,Basic,17.17,Professional,2,No,0,Yes,0,DIY,1,226.78,Yes
BHS-01300,11,Standard,37.33,Hybrid,1,Yes,1,No,12,Professional,1,229.43,No
BHS-01301,12,Premium,60.04,Self-Monitored,3,No,1,Yes,24,Professional,0,753.96,No
BHS-01302,8,Standard,33.64,Hybrid,8,No,2,Yes,24,Professional,3,331.61,Yes
BHS-01303,53,Premium,56.29,Hybrid,6,Yes,0,No,12,Professional,2,2150.62,No
BHS-01304,70,Basic,20.43,Professional,4,Yes,3,Yes,36,Professional,4,2188.97,No
BHS-01305,60,Premium,67.7,Self-Monitored,8,No,0,Yes,0,Professional,2,3077.15,No
BHS-01306,32,Basic,18.42,Hybrid,5,Yes,4,Yes,36,Professional,0,687.21,Yes
BHS-01307,66,Basic,20.38,Self-Monitored,2,No,1,Yes,12,DIY,1,2090.75,No
BHS-01308,53,Basic,18.62,Professional,3,Yes,2,No,12,Professional,3,2444.2,No
BHS-01309,51,Standard,42.96,Self-Monitored,3,Yes,0,Yes,0,DIY,2,1976.27,Yes
BHS-01310,16,Standard,36.2,Professional,5,Yes,3,No,12,DIY,0,432.89,No
BHS-01311,58,Basic,20.14,Self-Monitored,2,No,0,Yes,12,Professional,2,1035.37,No
BHS-01312,11,Basic,23.76,Hybrid,3,Yes,0,Yes,12,Professional,1,370.19,No
BHS-01313,41,Premium,46.25,Professional,3,No,1,Yes,12,Professional,1,1854.26,No
BHS-01314,22,Standard,35.8,Professional,2,No,3,No,0,DIY,0,1204.93,No
BHS-01315,51,Basic,16.04,Professional,4,Yes,3,Yes,0,Professional,1,1307.93,Yes
BHS-01316,54,Basic,25.14,Self-Monitored,1,No,3,Yes,12,DIY,2,906.42,No
BHS-01317,42,Premium,66.81,Professional,2,Yes,1,No,36,Professional,0,3057.51,No
BHS-01318,38,Basic,28.0,Professional,3,Yes,1,No,24,Professional,3,1204.22,Yes
BHS-01319,0,Premium,54.14,Self-Monitored,4,No,0,Yes,0,DIY,0,76.66,No
BHS-01320,60,Standard,30.46,Professional,1,Yes,1,Yes,24,Professional,4,2887.24,Yes
BHS-01321,49,Standard,37.32,Professional,7,Yes,0,No,0,Professional,0,1599.71,No
BHS-01322,0,Premium,45.52,Self-Monitored,4,Yes,1,No,24,Professional,1,115.32,No
BHS-01323,38,Premium,42.99,Self-Monitored,7,No,0,Yes,0,Professional,0,1423.42,No
BHS-01324,40,Standard,37.3,Self-Monitored,7,Yes,2,Yes,12,DIY,2,1782.08,No
BHS-01325,1,Standard,31.2,Self-Monitored,5,Yes,1,Yes,24,DIY,2,157.77,Yes
BHS-01326,31,Premium,51.83,Self-Monitored,4,Yes,2,Yes,0,Professional,2,1166.94,No
BHS-01327,5,Standard,35.15,Self-Monitored,1,Yes,0,Yes,24,Professional,1,223.54,No
BHS-01328,11,Premium,60.46,Self-Monitored,4,Yes,1,Yes,12,Professional,1,1215.03,No
BHS-01329,61,Premium,56.64,Professional,1,Yes,6,Yes,12,Professional,1,1515.53,No
BHS-01330,26,Premium,52.82,Professional,4,Yes,1,Yes,24,DIY,1,2459.59,No
BHS-01331,9,Premium,61.83,Hybrid,7,No,1,Yes,12,DIY,1,716.59,No
BHS-01332,35,Basic,18.73,Self-Monitored,8,Yes,2,Yes,0,Professional,2,747.36,No
BHS-01333,38,Standard,41.11,Hybrid,1,Yes,1,No,0,Professional,3,1685.6,No
BHS-01334,28,Standard,36.03,Professional,1,No,3,Yes,36,Professional,2,1533.02,No
BHS-01335,8,Premium,55.74,Self-Monitored,7,Yes,1,Yes,24,DIY,0,757.62,No
BHS-01336,66,Standard,38.39,Hybrid,2,No,1,Yes,24,Professional,1,1949.93,No
BHS-01337,4,Basic,23.49,Professional,5,Yes,0,Yes,24,DIY,1,195.35,Yes
BHS-01338,27,Standard,33.64,Professional,4,Yes,1,No,36,Professional,0,1064.23,No
BHS-01339,48,Basic,22.23,Professional,8,Yes,1,No,12,Professional,1,1638.36,No
BHS-01340,63,Basic,21.91,Hybrid,3,No,0,Yes,24,DIY,0,688.7,Yes
BHS-01341,50,Premium,45.54,Professional,2,Yes,4,Yes,0,Professional,0,1924.94,No
BHS-01342,42,Basic,18.09,Hybrid,7,No,2,Yes,12,DIY,3,826.6,No
BHS-01343,32,Basic,17.63,Professional,4,No,0,Yes,12,Professional,0,743.6,Yes
BHS-01344,59,Basic,18.8,Hybrid,2,No,2,Yes,12,Professional,1,1014.7,Yes
BHS-01345,33,Premium,62.75,Professional,3,Yes,3,Yes,12,Professional,0,2311.83,No
BHS-01346,43,Premium,48.76,Professional,4,No,3,Yes,12,Professional,2,866.06,No
BHS-01347,31,Standard,27.97,Hybrid,2,Yes,1,Yes,24,Professional,0,561.74,No
BHS-01348,56,Basic,18.93,Hybrid,4,Yes,1,Yes,0,DIY,2,2186.52,Yes
BHS-01349,3,Premium,48.62,Professional,7,No,2,No,12,DIY,1,348.33,Yes
BHS-01350,15,Basic,16.92,Self-Monitored,6,Yes,2,Yes,24,Professional,0,514.81,Yes
BHS-01351,61,Standard,36.91,Professional,3,Yes,1,No,24,DIY,1,1181.52,No
BHS-01352,6,Standard,34.36,Hybrid,4,Yes,2,Yes,12,Professional,3,165.85,No
BHS-01353,44,Standard,35.96,Hybrid,3,No,1,No,0,DIY,0,2010.25,No
BHS-01354,44,Premium,53.7,Hybrid,4,Yes,4,No,12,DIY,2,4341.12,No
BHS-01355,9,Standard,35.18,Hybrid,1,Yes,2,Yes,24,DIY,0,272.11,No
BHS-01356,18,Premium,57.01,Self-Monitored,5,Yes,3,Yes,24,Professional,1,1323.0,No
BHS-01357,22,Basic,18.02,Professional,4,Yes,2,No,12,Professional,1,724.56,Yes
BHS-01358,34,Standard,31.85,Hybrid,4,No,0,Yes,12,Professional,0,986.65,Yes
BHS-01359,39,Basic,22.51,Professional,5,No,1,Yes,12,Professional,3,1589.14,No
BHS-01360,17,Standard,35.24,Hybrid,4,Yes,0,Yes,0,DIY,1,602.86,No
BHS-01361,23,Standard,32.45,Professional,3,No,2,Yes,0,Professional,0,903.43,No
BHS-01362,46,Basic,23.85,Self-Monitored,6,Yes,2,Yes,0,DIY,5,2669.84,Yes
BHS-01363,64,Basic,17.72,Self-Monitored,4,No,0,Yes,36,DIY,4,1776.52,Yes
BHS-01364,52,Basic,26.09,Professional,5,Yes,2,No,24,Professional,1,1488.95,No
BHS-01365,66,Premium,51.14,Professional,6,Yes,2,Yes,12,DIY,0,2852.05,No
BHS-01366,36,Standard,30.87,Hybrid,5,No,0,No,36,Professional,2,1861.68,No
BHS-01367,2,Premium,44.44,Professional,6,Yes,5,Yes,24,DIY,0,431.7,No
BHS-01368,26,Basic,16.4,Self-Monitored,5,Yes,1,No,24,Professional,0,741.32,Yes
BHS-01369,72,Premium,51.36,Self-Monitored,4,No,1,No,36,DIY,0,4177.14,No
BHS-01370,44,Standard,38.12,Professional,5,Yes,1,Yes,12,Professional,2,2579.74,No
BHS-01371,20,Standard,31.61,Professional,7,No,2,No,12,Professional,0,656.65,No
BHS-01372,61,Basic,17.03,Professional,6,Yes,4,Yes,24,Professional,0,886.1,Yes
BHS-01373,27,Standard,34.4,Professional,2,Yes,0,No,36,DIY,1,657.45,No
BHS-01374,21,Standard,31.44,Professional,1,Yes,1,No,36,DIY,1,1087.53,No
BHS-01375,0,Standard,40.77,Professional,3,No,1,Yes,24,Professional,1,23.65,No
BHS-01376,9,Standard,36.95,Hybrid,7,No,0,Yes,36,DIY,3,422.45,No
BHS-01377,31,Standard,31.01,Professional,3,Yes,1,No,12,Professional,1,1085.91,No
BHS-01378,41,Basic,15.27,Hybrid,6,No,1,No,12,DIY,0,548.51,Yes
BHS-01379,12,Standard,35.01,Professional,5,No,1,Yes,24,DIY,1,770.05,No
BHS-01380,31,Premium,60.94,Hybrid,5,No,1,Yes,0,Professional,2,1604.91,Yes
BHS-01381,29,Basic,15.47,Professional,2,No,0,Yes,24,Professional,3,858.53,Yes
BHS-01382,39,Basic,22.84,Self-Monitored,3,Yes,1,Yes,24,DIY,1,1749.5,Yes
BHS-01383,65,Standard,35.09,Self-Monitored,9,Yes,1,Yes,24,Professional,1,5103.8,No
BHS-01384,33,Standard,35.42,Professional,6,No,1,Yes,36,Professional,0,861.68,No
BHS-01385,51,Basic,18.79,Professional,5,Yes,2,Yes,12,DIY,0,1057.1,No
BHS-01386,44,Standard,32.52,Hybrid,3,No,2,Yes,12,Professional,0,2423.11,No
BHS-01387,61,Standard,32.3,Professional,3,Yes,1,No,36,Professional,0,4322.96,No
BHS-01388,69,Premium,54.98,Professional,6,No,2,Yes,36,Professional,1,2082.5,Yes
BHS-01389,57,Standard,40.91,Self-Monitored,5,No,0,Yes,12,DIY,1,3167.14,No
BHS-01390,15,Standard,31.4,Professional,4,Yes,1,No,0,DIY,1,685.94,Yes
BHS-01391,18,Standard,30.82,Self-Monitored,1,No,1,No,12,DIY,1,617.74,No
BHS-01392,17,Basic,19.87,Professional,5,Yes,1,No,0,Professional,0,385.82,Yes
BHS-01393,55,Premium,61.7,Professional,7,No,1,Yes,0,Professional,0,3035.96,Yes
BHS-01394,72,Basic,19.08,Professional,10,Yes,1,Yes,12,Professional,0,2539.67,No
BHS-01395,4,Standard,27.69,Professional,9,Yes,0,No,12,Professional,1,439.46,No
BHS-01396,71,Premium,58.11,Professional,5,No,1,Yes,12,Professional,1,4755.08,No
BHS-01397,46,Standard,33.98,Self-Monitored,6,Yes,3,Yes,12,Professional,0,2973.81,No
BHS-01398,33,Standard,29.83,Self-Monitored,2,Yes,1,Yes,24,Professional,0,1493.07,Yes
BHS-01399,55,Basic,16.63,Hybrid,6,No,1,Yes,0,DIY,1,2075.8,No
BHS-01400,35,Standard,43.78,Professional,4,Yes,2,No,24,DIY,1,2298.17,No
BHS-01401,25,Premium,51.69,Self-Monitored,5,Yes,2,Yes,24,Professional,0,4946.41,No
BHS-01402,41,Standard,29.54,Professional,2,Yes,1,Yes,12,Professional,1,1146.53,No
BHS-01403,34,Basic,15.53,Professional,6,Yes,0,No,36,Professional,5,1511.83,No
BHS-01404,40,Premium,50.68,Professional,3,Yes,5,No,12,Professional,0,1402.38,Yes
BHS-01405,60,Premium,56.14,Professional,4,Yes,0,Yes,36,Professional,2,3424.98,Yes
BHS-01406,52,Standard,31.91,Self-Monitored,6,Yes,0,Yes,12,Professional,1,2511.46,No
BHS-01407,56,Basic,14.28,Hybrid,7,No,1,Yes,24,Professional,1,329.56,Yes
BHS-01408,38,Premium,56.17,Self-Monitored,1,Yes,3,No,36,Professional,3,1796.8,No
BHS-01409,72,Basic,19.05,Professional,5,No,0,Yes,0,Professional,2,3915.53,No
BHS-01410,53,Basic,20.78,Professional,5,No,0,Yes,24,DIY,1,2285.38,Yes
BHS-01411,22,Standard,43.68,Self-Monitored,4,No,0,Yes,24,DIY,3,605.74,No
BHS-01412,56,Basic,17.32,Self-Monitored,3,Yes,1,Yes,0,DIY,1,557.43,Yes
BHS-01413,26,Basic,13.99,Hybrid,1,Yes,3,No,12,Professional,2,360.21,Yes
BHS-01414,25,Standard,39.31,Hybrid,4,Yes,0,No,24,Professional,3,744.34,No
BHS-01415,32,Standard,27.68,Professional,8,No,2,Yes,0,DIY,0,1076.92,No
BHS-01416,50,Basic,21.95,Hybrid,2,No,3,Yes,12,Professional,0,1674.43,Yes
BHS-01417,20,Basic,22.29,Self-Monitored,4,Yes,5,Yes,0,DIY,2,862.06,Yes
BHS-01418,39,Premium,55.69,Professional,3,No,2,Yes,12,Professional,1,5080.51,No
BHS-01419,60,Standard,35.03,Professional,7,Yes,1,Yes,12,Professional,3,4099.63,Yes
BHS-01420,69,Premium,56.22,Self-Monitored,3,No,4,No,0,Professional,2,1399.88,No
BHS-01421,23,Basic,16.09,Self-Monitored,6,Yes,3,Yes,12,Professional,0,451.35,Yes
BHS-01422,39,Basic,16.59,Hybrid,6,Yes,1,No,0,Professional,2,547.42,Yes
BHS-01423,65,Basic,21.54,Professional,3,Yes,1,Yes,36,DIY,1,4314.6,Yes
BHS-01424,56,Premium,54.16,Self-Monitored,6,Yes,0,Yes,12,DIY,1,2814.67,No
BHS-01425,48,Basic,14.74,Self-Monitored,1,Yes,2,Yes,12,Professional,1,520.02,No
BHS-01426,8,Standard,35.94,Self-Monitored,3,Yes,1,No,0,DIY,1,529.8,No
