customerID,Churn,MonthlyCharges,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
MW-43499-TYAD,No,81.48,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,4820.64
MW-46296-HSLW,Yes,67.6,Male,0,No,Yes,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1564.03
MW-67891-BJDS,Yes,120.0,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1464.02
MW-86719-GFQC,Yes,86.01,Male,1,No,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2096.97
MW-74405-YAJN,Yes,57.93,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,71.97
MW-96782-ABZQ,No,82.08,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,565.15
MW-37842-AKHA,Yes,70.3,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),454.39
MW-96371-PFRT,No,65.33,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,3640.57
MW-66266-LKRT,No,71.31,Male,1,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3679.58
MW-16903-KVGV,Yes,50.98,Female,1,No,Yes,50,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),2576.79
MW-14113-JSZT,No,70.39,Female,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2331.89
MW-54049-HPEM,No,48.84,Female,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,2511.54
MW-25668-QBKZ,Yes,18.0,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,177.67
MW-28923-ZWTS,No,98.21,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6391.92
MW-25271-NRFP,Yes,47.04,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1680.39
MW-14736-PCGH,No,68.24,Male,0,No,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,4629.43
MW-93975-SJFV,Yes,41.19,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,482.59
MW-64260-NQJK,No,42.09,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1547.46
MW-50696-PHYW,No,32.83,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1643.7
MW-52714-ZUCV,No,92.45,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),3325.94
MW-89593-FKLM,No,99.69,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),3203.62
MW-75283-VPNE,No,64.78,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),768.94
MW-61317-VJSM,No,47.9,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1259.84
MW-18837-RSPL,No,18.0,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),264.58
MW-59600-TDZL,No,87.86,Female,0,No,No,22,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),1931.82
MW-36006-ZNDR,No,43.7,Male,0,No,No,49,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,2154.53
MW-30499-NWWF,Yes,30.48,Female,1,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,1402.32
MW-19918-UPLL,Yes,64.88,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,2866.87
MW-36868-SSXW,Yes,53.98,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,1417.13
MW-18984-FMZW,No,18.46,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,1312.99
MW-75920-LAFX,Yes,22.58,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,138.27
MW-58148-SUUD,Yes,74.1,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),1856.64
MW-30774-QSCN,Yes,44.33,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,354.09
MW-18132-GZGH,No,79.31,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1899.56
MW-37201-XQYN,No,68.4,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,4764.42
MW-78207-EFEV,No,95.43,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,2498.76
MW-14544-ATLP,No,39.04,Male,1,No,Yes,66,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),2570.88
MW-49914-VYGY,No,70.98,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,2548.66
MW-15199-XVCD,No,83.15,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,4232.53
MW-69368-AXYH,No,45.21,Male,1,No,No,33,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,1471.82
MW-99369-NPKZ,Yes,97.82,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1857.3
MW-44583-YFPE,Yes,18.0,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),997.75
MW-55655-CWWA,No,39.01,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2720.12
MW-32829-PEPH,Yes,18.0,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,357.56
MW-41437-NTCM,No,41.92,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),2341.99
MW-26601-JKYY,No,59.36,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1104.85
MW-29679-RUKR,No,88.95,Female,1,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,4646.01
MW-53931-MJUW,No,59.34,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,3385.36
MW-69870-JGKY,No,46.14,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,1489.43
MW-29162-UGQV,Yes,18.0,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,967.3
MW-69890-JXYF,No,27.57,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),509.64
MW-76637-QFSB,No,73.31,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),358.72
MW-60855-RJNN,No,90.44,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),648.59
MW-23477-ZCPD,No,51.42,Female,0,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),1672.97
MW-83003-RLDE,Yes,100.33,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,6522.4
MW-93322-CUXH,Yes,35.5,Male,0,No,Yes,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),310.09
MW-41448-KBED,No,52.28,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,1750.48
MW-83287-YHUD,No,54.82,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,2786.42
MW-46202-EFEE,No,109.88,Female,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),1543.25
MW-25642-GLEN,Yes,68.01,Female,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,3530.1
MW-25040-JQPX,No,18.0,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),400.04
MW-27835-QSWE,No,92.55,Female,0,No,Yes,59,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),5446.27
MW-18320-WLRT,Yes,119.38,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),5008.34
MW-34889-FPGE,No,56.51,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),2194.48
MW-77516-XUEE,No,37.09,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,455.01
MW-36447-CJFT,Yes,89.93,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,2970.14
MW-95510-KZPX,Yes,120.0,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),7453.2
MW-41346-CZHK,Yes,89.46,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.07
MW-57165-QLHD,Yes,18.0,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),986.87
MW-23252-LMDU,Yes,86.64,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,3041.78
MW-41645-EBHH,No,76.13,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3971.64
MW-69433-HYQE,No,35.36,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,1675.59
MW-89572-NHYY,No,102.66,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),3187.23
MW-91388-QJDV,Yes,77.15,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1685.1
MW-91693-AGPG,No,103.45,Male,0,Yes,No,45,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),4668.89
MW-46381-TEWB,No,32.16,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,349.51
MW-78264-JKZT,No,75.96,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,3151.14
MW-66255-ZNYK,Yes,37.15,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,213.06
MW-79873-AEKS,No,71.43,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3361.17
MW-54404-FGRA,No,108.32,Female,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,4874.34
MW-60011-XZVY,No,21.21,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),141.35
MW-27077-DFWF,No,22.93,Male,1,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1262.34
MW-31741-SPHL,No,92.66,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,2771.85
MW-72292-LXNL,No,63.58,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),3608.76
MW-93305-SDHP,Yes,99.14,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),279.59
MW-29177-QCHL,No,39.78,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,506.0
MW-39763-APWY,No,65.54,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,2350.96
MW-75080-RHTR,No,84.64,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),1106.08
MW-81904-AAZW,Yes,70.31,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1685.09
MW-24641-KHCF,No,18.0,Male,0,No,Yes,48,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),854.24
MW-83195-CCWU,No,120.0,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,1184.86
MW-94063-UBJQ,No,70.37,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),3437.59
MW-90522-PHKT,No,23.79,Female,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),158.07
MW-98035-WZTG,No,73.43,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,869.94
MW-61248-XQUJ,No,76.87,Female,0,No,Yes,42,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,3238.64
MW-44852-PNTB,No,93.82,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),5368.26
MW-81651-NEDV,No,91.81,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1084.08
MW-46049-NJSA,No,57.58,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1225.97
MW-29262-XHCS,Yes,18.0,Female,0,Yes,No,67,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),1216.4
MW-95160-WZUW,Yes,77.84,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,5607.18
MW-18238-HUAY,No,18.0,Male,0,No,Yes,42,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),778.9
MW-85025-VRYN,No,100.46,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,3212.17
MW-53843-HNBY,No,42.02,Female,0,No,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),1056.53
MW-87732-NAQN,No,83.05,Female,0,Yes,No,44,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),3656.06
MW-25489-ZUGA,No,44.31,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1906.07
MW-60344-LVTW,No,49.24,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,1040.92
MW-87997-VNVV,No,39.97,Male,1,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),40.67
MW-88383-CDFY,No,85.48,Male,0,No,No,11,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),947.27
MW-82738-WBYA,Yes,45.36,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),3119.79
MW-33664-UNRT,No,87.06,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),2602.22
MW-20019-WSPP,No,46.14,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1604.78
MW-36249-ZUQQ,Yes,57.06,Male,0,No,No,34,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1934.57
MW-86854-HWTC,No,65.07,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3724.19
MW-26916-VZTX,No,68.61,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,267.51
MW-67192-UXPJ,Yes,36.27,Female,1,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),227.41
MW-98381-MYSD,Yes,85.11,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1706.18
MW-15406-KBXK,No,55.86,Male,1,No,Yes,35,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),1948.48
MW-81231-BYWZ,Yes,80.32,Male,0,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3875.0
MW-15574-JMNU,Yes,63.51,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2233.89
MW-77154-VNPC,No,81.59,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,2610.91
MW-89304-ERLD,No,51.66,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,3511.66
MW-24746-CRXF,No,40.31,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),444.82
MW-88598-PGVS,No,76.81,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3126.27
MW-42387-JMNV,No,49.19,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,1906.04
MW-80183-MSMH,No,107.76,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,3670.78
MW-61344-QUZB,No,66.03,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,3806.0
MW-21929-ZTGK,No,22.79,Female,0,No,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),421.8
MW-41242-SHJN,No,46.44,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),3198.47
MW-30439-SXWG,Yes,34.02,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,860.03
MW-55562-EZYQ,Yes,96.19,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3761.52
MW-72964-SGQS,No,87.21,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,3330.44
MW-20859-HTKN,Yes,62.17,Male,0,No,No,62,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,3842.46
MW-90600-BDRV,Yes,72.7,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2331.83
MW-96769-PVVU,No,61.37,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1201.0
MW-18866-VUVK,Yes,89.81,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,84.85
MW-61999-KMNR,No,79.59,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),2076.92
MW-95011-PDKQ,No,85.0,Male,1,Yes,No,60,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,5078.74
MW-59914-ACYW,No,58.24,Male,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,5.9
MW-41494-PCGU,No,45.05,Male,1,No,No,65,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),2935.39
MW-87799-TFBY,Yes,83.95,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,3265.01
MW-19170-TRWL,No,110.54,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,1092.88
MW-64941-CBZQ,No,97.18,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),2127.23
MW-61138-TKCV,Yes,111.45,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),4452.8
MW-44933-VVNS,No,68.86,Male,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,1579.03
MW-45576-HGAE,Yes,34.9,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),251.94
MW-78271-LMLL,No,37.56,Male,1,Yes,No,48,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,1794.86
MW-67741-FSLN,No,105.39,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),5188.14
